# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                     9:lens[1]-lens[1]    
    2       1.113758254169e+03       3.716771941305e-02       0.000000000000e+00       2.999177443117e+00       5.509029123134e-08       3.273262099378e-03      -1.407048878908e-05       4.122924399064e-09 
    3       1.054313066945e+03       5.082069477379e-02       0.000000000000e+00       3.446222482978e+00       6.694697826482e-08       3.273374890922e-03      -1.566263279991e-05       2.253530362409e-09 
    4       9.974141581069e+02       4.716680257839e-02       0.000000000000e+00       3.297491492658e+00       7.709785274940e-08       3.197232644035e-03      -1.395350595627e-05       1.428216622615e-09 
    5       9.545365322635e+02       3.384849948355e-02       0.000000000000e+00       2.864167248563e+00       8.590718624353e-08       3.090780919626e-03      -1.030463820224e-05       9.839047411437e-10 
    6       9.247269829830e+02       2.010946050963e-02       0.000000000000e+00       2.347949650945e+00       9.360017570142e-08       2.973012484452e-03      -5.932988964679e-06       7.153968201032e-10 
    7       9.052672893752e+02       1.091791775697e-02       0.000000000000e+00       1.865247067281e+00       1.003683637836e-07       2.853475474728e-03      -1.846607320148e-06       5.404792571783e-10 
    8       8.936749947803e+02       6.547626332567e-03       0.000000000000e+00       1.473509205695e+00       1.063572979691e-07       2.737364647667e-03       1.251791612400e-06       4.202556005910e-10 
    9       8.880005575390e+02       4.993629406196e-03       0.000000000000e+00       1.192939555589e+00       1.116800108089e-07       2.627467105921e-03       3.015602712429e-06       3.342188941114e-10 
   10       8.867760777236e+02       4.337955113000e-03       0.000000000000e+00       1.020157162684e+00       1.164264357620e-07       2.524945330375e-03       3.444603056701e-06       2.706707285419e-10 
   11       8.889296947450e+02       3.731632415556e-03       0.000000000000e+00       9.380326887982e-01       1.206695790959e-07       2.429755854671e-03       2.812846983303e-06       2.225223138229e-10 
   12       8.936683977325e+02       3.164613941364e-03       0.000000000000e+00       9.234687661196e-01       1.244695614566e-07       2.341152005203e-03       1.553058096689e-06       1.852677739042e-10 
   13       9.004494644313e+02       2.844798587288e-03       0.000000000000e+00       9.532531176298e-01       1.278764259218e-07       2.258217012621e-03       1.290189389410e-07       1.559295305655e-10 
   14       9.088507636470e+02       2.822246793848e-03       0.000000000000e+00       1.007795971435e+00       1.309324879843e-07       2.180098373781e-03      -1.073132802163e-06       1.324754229896e-10 
   15       9.185956088026e+02       2.986985639136e-03       0.000000000000e+00       1.072879907281e+00       1.336741408176e-07       2.105977852235e-03      -1.813994051347e-06       1.134802268456e-10 
   16       9.294317542800e+02       3.229518818120e-03       0.000000000000e+00       1.139919636018e+00       1.361328327668e-07       2.035169088953e-03      -2.023000281588e-06       9.792079365496e-11 
   17       9.412065921156e+02       3.538538876558e-03       0.000000000000e+00       1.205248001315e+00       1.383356912976e-07       1.967385427291e-03      -1.777971659181e-06       8.504762310139e-11 
   18       9.537828705902e+02       3.975227151868e-03       0.000000000000e+00       1.268786776354e+00       1.403063033683e-07       1.902761395981e-03      -1.254769993289e-06       7.430187470089e-11 
   19       9.670404696979e+02       4.597173300506e-03       0.000000000000e+00       1.332522093768e+00       1.420654438666e-07       1.841471863386e-03      -6.638910050874e-07       6.526030782669e-11 
   20       9.809236775244e+02       5.416791747126e-03       0.000000000000e+00       1.398845072788e+00       1.436315265522e-07       1.783431547495e-03      -1.909015053006e-07       5.759789367949e-11 
   21       9.952947186159e+02       6.414287577007e-03       0.000000000000e+00       1.469367635435e+00       1.450209593723e-07       1.728446485966e-03       4.593741333304e-08       5.106189945419e-11 
   22       1.010163641961e+03       7.570551058132e-03       0.000000000000e+00       1.544196963111e+00       1.462484364683e-07       1.676484001789e-03       1.365243210470e-08       4.545359144998e-11 
   23       1.025435596488e+03       8.882768721862e-03       0.000000000000e+00       1.621863838903e+00       1.473270778303e-07       1.627554397228e-03      -2.420901211108e-07       4.061510213740e-11 
   24       1.041107469461e+03       1.035643135814e-02       0.000000000000e+00       1.699798550324e+00       1.482686315528e-07       1.581354751798e-03      -6.225022117039e-07       3.641986200234e-11 
   25       1.057149027077e+03       1.199212507200e-02       0.000000000000e+00       1.774849517879e+00       1.490838113010e-07       1.537283068995e-03      -1.010608706607e-06       3.276553334427e-11 
   26       1.073478883644e+03       1.378390154018e-02       0.000000000000e+00       1.844145010681e+00       1.497824122823e-07       1.494880278224e-03      -1.305268571552e-06       2.956872680638e-11 
   27       1.090176585106e+03       1.572888822309e-02       0.000000000000e+00       1.905419587626e+00       1.503732004885e-07       1.454109983892e-03      -1.445719715443e-06       2.676100581821e-11 
