# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                     9:lens[1]-lens[1]    
    2       1.070078351122e+03       4.663397256942e-02       0.000000000000e+00       3.273951987077e+00       5.266587819974e-08       3.144716138326e-03      -1.536630501308e-05       3.941371153598e-09 
    3       1.011110959174e+03       7.391463750868e-02       0.000000000000e+00       3.998677186443e+00       6.399860361702e-08       3.153162099704e-03      -1.852124106197e-05       2.154293470711e-09 
    4       9.533233130223e+02       8.041064255691e-02       0.000000000000e+00       4.037211295678e+00       7.370260838847e-08       3.088399149492e-03      -1.832247161821e-05       1.365322554664e-09 
    5       9.084548036387e+02       6.866406099980e-02       0.000000000000e+00       3.689317279059e+00       8.212420362492e-08       2.993383814388e-03      -1.574862903260e-05       9.405763678224e-10 
    6       8.761034469182e+02       4.854503556633e-02       0.000000000000e+00       3.170020503935e+00       8.947849795887e-08       2.885500421831e-03      -1.172732319461e-05       6.838925901740e-10 
    7       8.539757223393e+02       2.953557372165e-02       0.000000000000e+00       2.615580181464e+00       9.594868167099e-08       2.773480151056e-03      -7.148937747806e-06       5.166778455828e-10 
    8       8.398469355327e+02       1.663030147325e-02       0.000000000000e+00       2.105271577825e+00       1.016738963116e-07       2.662326690826e-03      -2.792179893285e-06       4.017484923603e-10 
    9       8.318880252760e+02       1.017166554842e-02       0.000000000000e+00       1.682203128932e+00       1.067621934961e-07       2.555144201451e-03       7.499547808225e-07       3.195006123256e-10 
   10       8.286585199772e+02       7.895501315564e-03       0.000000000000e+00       1.365244195169e+00       1.112996197320e-07       2.453771482887e-03       3.122306627126e-06       2.587509483967e-10 
   11       8.290590900260e+02       7.231885063826e-03       0.000000000000e+00       1.155760400858e+00       1.153559367202e-07       2.359015586929e-03       4.219719939419e-06       2.127228752048e-10 
   12       8.322432773121e+02       6.644117887527e-03       0.000000000000e+00       1.042509416555e+00       1.189884673039e-07       2.270950881487e-03       4.157383390614e-06       1.771089404246e-10 
   13       8.376150062705e+02       5.790134569392e-03       0.000000000000e+00       1.006361184386e+00       1.222450967965e-07       2.189274080676e-03       3.210684221109e-06       1.490626891058e-10 
   14       8.447013900391e+02       4.979052022503e-03       0.000000000000e+00       1.024994763724e+00       1.251665300025e-07       2.113437965923e-03       1.740808330069e-06       1.266414508121e-10 
   15       8.531902623107e+02       4.552402506440e-03       0.000000000000e+00       1.076916756111e+00       1.277876215726e-07       2.042609696573e-03       1.208452248651e-07       1.084827640988e-10 
   16       8.628064990967e+02       4.575633621457e-03       0.000000000000e+00       1.144256668550e+00       1.301382374021e-07       1.975818297768e-03      -1.326623640446e-06       9.360853721293e-11 
   17       8.733774720897e+02       4.875368598046e-03       0.000000000000e+00       1.214165865971e+00       1.322441808576e-07       1.912312275863e-03      -2.373257397008e-06       8.130227591720e-11 
   18       8.847614029967e+02       5.239030437166e-03       0.000000000000e+00       1.278990653114e+00       1.341280344457e-07       1.851708603030e-03      -2.906329652365e-06       7.102974968770e-11 
   19       8.968285034994e+02       5.574494689122e-03       0.000000000000e+00       1.335703183389e+00       1.358096989490e-07       1.793756501732e-03      -2.927633415105e-06       6.238635640711e-11 
   20       9.095218206641e+02       5.936777024981e-03       0.000000000000e+00       1.384725943130e+00       1.373068099186e-07       1.738139768807e-03      -2.533282268608e-06       5.506138079388e-11 
   21       9.226981866016e+02       6.450564749165e-03       0.000000000000e+00       1.428705789086e+00       1.386350864403e-07       1.684653564027e-03      -1.880510718546e-06       4.881321982884e-11 
   22       9.363556504621e+02       7.214383606395e-03       0.000000000000e+00       1.471174495135e+00       1.398085203697e-07       1.633437146275e-03      -1.148983757809e-06       4.345189160934e-11 
   23       9.504014540657e+02       8.254055287984e-03       0.000000000000e+00       1.515414181501e+00       1.408395982484e-07       1.584801921742e-03      -5.040578486505e-07       3.882648075500e-11 
   24       9.648103634794e+02       9.537862205055e-03       0.000000000000e+00       1.563672438519e+00       1.417396495736e-07       1.538810936017e-03      -6.812088960158e-08       3.481599160854e-11 
   25       9.795554345781e+02       1.102141565281e-02       0.000000000000e+00       1.616563300603e+00       1.425189944728e-07       1.495203044518e-03       9.603272965759e-08       3.132259321204e-11 
   26       9.945499591713e+02       1.268152104666e-02       0.000000000000e+00       1.673210534631e+00       1.431868610721e-07       1.453740622660e-03      -1.154518850734e-08       2.826656850821e-11 
   27       1.009860416659e+03       1.451987078859e-02       0.000000000000e+00       1.731358921986e+00       1.437515159677e-07       1.414435084878e-03      -3.368440620793e-07       2.558249473779e-11 
   28       1.025407884840e+03       1.654514738165e-02       0.000000000000e+00       1.787899119631e+00       1.442206155966e-07       1.377304388652e-03      -7.896728070568e-07       2.321632464072e-11 
   29       1.041204494475e+03       1.875506723893e-02       0.000000000000e+00       1.839587969474e+00       1.446013080523e-07       1.342032166134e-03      -1.265914359978e-06       2.112313442733e-11 
   30       1.057255610168e+03       2.113389652528e-02       0.000000000000e+00       1.883334522648e+00       1.449000891982e-07       1.308081694424e-03      -1.669598166021e-06       1.925482211313e-11 
   31       1.073504675270e+03       2.366491872979e-02       0.000000000000e+00       1.916808241366e+00       1.451228116815e-07       1.275140466831e-03      -1.930689258207e-06       1.760273901803e-11 
   32       1.089995591789e+03       2.634570260881e-02       0.000000000000e+00       1.938616808110e+00       1.452748324820e-07       1.243296257615e-03      -2.015716866920e-06       1.612753591626e-11 
   33       1.106713390853e+03       2.919422444837e-02       0.000000000000e+00       1.948195627931e+00       1.453610906743e-07       1.212721830448e-03      -1.930045549993e-06       1.480665958478e-11 
   34       1.123618677038e+03       3.224210901128e-02       0.000000000000e+00       1.945978580482e+00       1.453861845842e-07       1.183315431240e-03      -1.712344049521e-06       1.362089304188e-11 
   35       1.140742789173e+03       3.552113420513e-02       0.000000000000e+00       1.932967744376e+00       1.453544492492e-07       1.154786817279e-03      -1.423235373750e-06       1.255378801979e-11 
   36       1.158064686732e+03       3.905261099184e-02       0.000000000000e+00       1.910301997866e+00       1.452698705001e-07       1.127046273678e-03      -1.130955487669e-06       1.159120876330e-11 
   37       1.175534282549e+03       4.284486942839e-02       0.000000000000e+00       1.879276476881e+00       1.451359941527e-07       1.100345363159e-03      -8.970692741173e-07       1.072096426748e-11 
   38       1.193237430594e+03       4.689819593807e-02       0.000000000000e+00       1.840672628504e+00       1.449561163603e-07       1.074975490504e-03      -7.649819813007e-07       9.932520573877e-12 
   39       1.211103426964e+03       5.121163429108e-02       0.000000000000e+00       1.794655551507e+00       1.447334666122e-07       1.050912205098e-03      -7.532097520512e-07       9.216715315668e-12 
   40       1.229108784127e+03       5.578623334805e-02       0.000000000000e+00       1.741072940477e+00       1.444710583253e-07       1.027836789381e-03      -8.542522257524e-07       8.565579397770e-12 
   41       1.247353343170e+03       6.062411086371e-02       0.000000000000e+00       1.678963196831e+00       1.441132655323e-07       1.016955740672e-03      -1.255234444492e-06       7.972155847663e-12 
   42       1.265721442678e+03       6.572562003232e-02       0.000000000000e+00       1.607075569103e+00       1.437816859440e-07       9.957140320723e-04      -1.487665240774e-06       7.430346893217e-12 
   43       1.284258553576e+03       7.108790132593e-02       0.000000000000e+00       1.524260197741e+00       1.434177093672e-07       9.752234365122e-04      -1.714770557026e-06       6.934800064987e-12 
   44       1.303027460529e+03       7.670684465971e-02       0.000000000000e+00       1.429143711389e+00       1.430235732118e-07       9.557373399299e-04      -1.891661577568e-06       6.480802369864e-12 
   45       1.321937006333e+03       8.258096735504e-02       0.000000000000e+00       1.320690736666e+00       1.426013724572e-07       9.368901942141e-04      -1.992128339685e-06       6.064196252567e-12 
   46       1.341021238875e+03       8.871395117866e-02       0.000000000000e+00       1.198444902235e+00       1.421530497554e-07       9.183160693453e-04      -2.007740061618e-06       5.681301187418e-12 
   47       1.360301143631e+03       9.511445205379e-02       0.000000000000e+00       1.062210381291e+00       1.416804337648e-07       9.001189910419e-04      -1.944167949877e-06       5.328859179017e-12 
   48       1.379778873131e+03       1.017936029753e-01       0.000000000000e+00       9.120212802196e-01       1.411852399067e-07       8.824395540371e-04      -1.824705646036e-06       5.003972726703e-12 
   49       1.399412009993e+03       1.087611061148e-01       0.000000000000e+00       7.484404385924e-01       1.406690747964e-07       8.654334244595e-04      -1.681538755748e-06       4.704062258923e-12 
   50       1.419208027244e+03       1.160227567947e-01       0.000000000000e+00       5.722897920725e-01       1.401334452542e-07       8.491015487441e-04      -1.548584916843e-06       4.426828284479e-12 
   51       1.439257360706e+03       1.235808336608e-01       0.000000000000e+00       3.839185136988e-01       1.395797658445e-07       8.333225904246e-04      -1.454623705287e-06       4.170215385291e-12 
   52       1.459452925770e+03       1.314353128568e-01       0.000000000000e+00       1.837198205756e-01       1.390093655741e-07       8.180089527150e-04      -1.418028761374e-06       3.932383471219e-12 
   53       1.479785479217e+03       1.395849766876e-01       0.000000000000e+00      -2.779609940049e-02       1.384234933942e-07       8.031933423259e-04      -1.443977757905e-06       3.711681818258e-12 
   54       1.500370269387e+03       1.480281245662e-01       0.000000000000e+00      -2.508629273596e-01       1.378233231226e-07       7.889637306999e-04      -1.524480867156e-06       3.506626000982e-12 
   55       1.521129536094e+03       1.567623137676e-01       0.000000000000e+00      -4.859672592763e-01       1.372099577013e-07       7.753414062784e-04      -1.641012375946e-06       3.315884834198e-12 
   56       1.542054919434e+03       1.657837999593e-01       0.000000000000e+00      -7.334800930957e-01       1.365844362823e-07       7.621335688101e-04      -1.772257735229e-06       3.138251857257e-12 
   57       1.563191627090e+03       1.750875198230e-01       0.000000000000e+00      -9.939540575432e-01       1.359477465700e-07       7.492549305486e-04      -1.892631398406e-06       2.972644606838e-12 
   58       1.584517705957e+03       1.846683983059e-01       0.000000000000e+00      -1.267970124291e+00       1.353008080206e-07       7.367119724510e-04      -1.979455325050e-06       2.818078826617e-12 
   59       1.606071396838e+03       1.945229666771e-01       0.000000000000e+00      -1.556110829253e+00       1.346444813378e-07       7.245206208994e-04      -2.019939314557e-06       2.673667611590e-12 
   60       1.627810260518e+03       2.046493934525e-01       0.000000000000e+00      -1.858545131619e+00       1.339795938295e-07       7.125218342598e-04      -2.018786258893e-06       2.538604672224e-12 
   61       1.649720834079e+03       2.150469704278e-01       0.000000000000e+00      -2.174962716294e+00       1.333069215852e-07       7.009479801188e-04      -1.974558187822e-06       2.412158439080e-12 
   62       1.671902573588e+03       2.257155663853e-01       0.000000000000e+00      -2.505340368944e+00       1.326271786055e-07       6.896578550972e-04      -1.904652645796e-06       2.293663576082e-12 
   63       1.694293227772e+03       2.366542450517e-01       0.000000000000e+00      -2.849492347256e+00       1.319410708506e-07       6.785732917897e-04      -1.829186305991e-06       2.182514863570e-12 
   64       1.716841227147e+03       2.478604477471e-01       0.000000000000e+00      -3.206658306599e+00       1.312492300858e-07       6.678191162526e-04      -1.760721538927e-06       2.078160954170e-12 
   65       1.739634564305e+03       2.593300653207e-01       0.000000000000e+00      -3.576315418876e+00       1.305522820845e-07       6.572948371486e-04      -1.721946378943e-06       1.980098249563e-12 
   66       1.762645967405e+03       2.710576078268e-01       0.000000000000e+00      -3.958124591599e+00       1.298507920589e-07       6.472392790687e-04      -1.711898167656e-06       1.887866421947e-12 
   67       1.785856005412e+03       2.830369623301e-01       0.000000000000e+00      -4.351726079924e+00       1.291453187008e-07       6.375046000336e-04      -1.740271245723e-06       1.801045059742e-12 
   68       1.809328229091e+03       2.952615842615e-01       0.000000000000e+00      -4.757144336285e+00       1.284363611198e-07       6.281463909380e-04      -1.793876200243e-06       1.719248900534e-12 
   69       1.833003679959e+03       3.077236445053e-01       0.000000000000e+00      -5.174330527508e+00       1.277244235686e-07       6.190265515812e-04      -1.864804271317e-06       1.642124291920e-12 
   70       1.856858184790e+03       3.204142858125e-01       0.000000000000e+00      -5.603068042681e+00       1.270099470617e-07       6.100575567766e-04      -1.940692013289e-06       1.569347115879e-12 
