# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                     9:lens[1]-lens[1]    
    2       1.038993058369e+03       3.516851319058e-02       0.000000000000e+00       2.892444560240e+00       5.341440996258e-08       2.980027456445e-03      -1.342713864729e-05       4.052860359520e-09 
    3       9.882185161206e+02       4.834071790149e-02       0.000000000000e+00       3.308930308213e+00       6.485209845705e-08       2.990424499435e-03      -1.498160123193e-05       2.217146826810e-09 
    4       9.381400361114e+02       4.518162980351e-02       0.000000000000e+00       3.162378350471e+00       7.464231552187e-08       2.926667871756e-03      -1.341435556857e-05       1.406259926450e-09 
    5       9.001765362582e+02       3.267917291294e-02       0.000000000000e+00       2.747107838742e+00       8.313536867465e-08       2.832915125465e-03      -9.991519433058e-06       9.694902140228e-10 
    6       8.738332334682e+02       1.955589631924e-02       0.000000000000e+00       2.253456644940e+00       9.054924660006e-08       2.727498797339e-03      -5.853089348270e-06       7.054070288130e-10 
    7       8.568047033801e+02       1.064324144810e-02       0.000000000000e+00       1.791429966507e+00       9.706966872962e-08       2.619669959070e-03      -1.950101959358e-06       5.332866643145e-10 
    8       8.468941320191e+02       6.337560947869e-03       0.000000000000e+00       1.415502552815e+00       1.028376068859e-07       2.514449460691e-03       1.046509985100e-06       4.149278270639e-10 
    9       8.423613259124e+02       4.793758387811e-03       0.000000000000e+00       1.145077782132e+00       1.079625094044e-07       2.414538600437e-03       2.795072088173e-06       3.301848855431e-10 
   10       8.418779589516e+02       4.166952716330e-03       0.000000000000e+00       9.773012871776e-01       1.125314901850e-07       2.321177535793e-03       3.277598080912e-06       2.675625749076e-10 
   11       8.444824757851e+02       3.599528253065e-03       0.000000000000e+00       8.962514236811e-01       1.166150814756e-07       2.234496548223e-03       2.736687044832e-06       2.200933820872e-10 
   12       8.494498015449e+02       3.052894471093e-03       0.000000000000e+00       8.802091405483e-01       1.202712360515e-07       2.153847009008e-03       1.570790563270e-06       1.833473516356e-10 
   13       8.562751193396e+02       2.728422105362e-03       0.000000000000e+00       9.071811505203e-01       1.235484391980e-07       2.078320719484e-03       2.161033509111e-07       1.543962982846e-10 
   14       8.645944226615e+02       2.690234416777e-03       0.000000000000e+00       9.584460819597e-01       1.264878844158e-07       2.007131547469e-03      -9.562234527980e-07       1.312412374879e-10 
