# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                     9:lens[1]-lens[1]    
    2       1.037679799746e+03       3.480251876706e-02       0.000000000000e+00       2.878484009612e+00       5.361508328196e-08       2.978106109558e-03      -1.335580323123e-05       4.081082678569e-09 
    3       9.872863002364e+02       4.812780466088e-02       0.000000000000e+00       3.300380225606e+00       6.511704304243e-08       2.990370468302e-03      -1.495456424465e-05       2.234930798508e-09 
    4       9.374558555639e+02       4.528100500482e-02       0.000000000000e+00       3.161461598434e+00       7.497788518004e-08       2.928216921401e-03      -1.345288780800e-05       1.418797872599e-09 
    5       8.996284156621e+02       3.298835702692e-02       0.000000000000e+00       2.752824702676e+00       8.353817087664e-08       2.835821918496e-03      -1.009194232184e-05       9.789085850911e-10 
    6       8.733469106225e+02       1.987841552322e-02       0.000000000000e+00       2.263675667788e+00       9.101619007443e-08       2.731506268490e-03      -5.992047443817e-06       7.127777816189e-10 
    7       8.563272437590e+02       1.085562782213e-02       0.000000000000e+00       1.803785111227e+00       9.759828617380e-08       2.624522143550e-03      -2.094310664617e-06       5.392249642082e-10 
    8       8.464005802706e+02       6.435173326226e-03       0.000000000000e+00       1.427932980672e+00       1.034257899453e-07       2.519951746566e-03       9.297938059537e-07       4.198175640155e-10 
    9       8.418327140284e+02       4.836434458522e-03       0.000000000000e+00       1.156155515023e+00       1.086082954645e-07       2.420544581998e-03       2.729120387629e-06       3.342805059675e-10 
   10       8.413022212379e+02       4.207111887490e-03       0.000000000000e+00       9.863670087270e-01       1.132328556189e-07       2.327526278872e-03       3.270776036473e-06       2.710406023432e-10 
   11       8.438526237122e+02       3.651147563895e-03       0.000000000000e+00       9.033433015369e-01       1.173700425044e-07       2.241049342908e-03       2.781521136520e-06       2.230807423907e-10 
   12       8.487549249204e+02       3.104552551272e-03       0.000000000000e+00       8.858547439316e-01       1.210780245977e-07       2.160584540229e-03       1.647352642279e-06       1.859379805331e-10 
   13       8.555206742430e+02       2.769637152028e-03       0.000000000000e+00       9.121306366557e-01       1.244053729071e-07       2.085303874416e-03       2.984142513297e-07       1.566613902744e-10 
