# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                     9:lens[1]-lens[1]    
    2       1.058235070491e+03       2.297644291777e-02       0.000000000000e+00       2.365451614024e+00       5.254752061809e-08       3.104507050434e-03      -1.065875228424e-05       3.923960441832e-09 
    3       1.004773635363e+03       2.433220472758e-02       0.000000000000e+00       2.469334351247e+00       6.383236709108e-08       3.092599759420e-03      -1.007509703741e-05       2.143233775533e-09 
    4       9.551002429822e+02       1.725010137335e-02       0.000000000000e+00       2.171416137603e+00       7.349833566180e-08       3.009881210215e-03      -7.060214775509e-06       1.357541672549e-09 
    5       9.190876839374e+02       9.535456085848e-03       0.000000000000e+00       1.746576109233e+00       8.188429732671e-08       2.901753012349e-03      -3.370675533802e-06       9.347959104202e-10 
    6       8.951930221973e+02       4.859690611170e-03       0.000000000000e+00       1.345746873991e+00       8.920530350735e-08       2.787034598888e-03      -2.702946807108e-07       6.794513304714e-10 
    7       8.805163031355e+02       2.887943597256e-03       0.000000000000e+00       1.037163703555e+00       9.564462676413e-08       2.674413146151e-03       1.581644340816e-06       5.131867448506e-10 
    8       8.726086422579e+02       2.134563575016e-03       0.000000000000e+00       8.366456217746e-01       1.013415283267e-07       2.567449822355e-03       2.104547479356e-06       3.989582939208e-10 
    9       8.696647794120e+02       1.710642831043e-03       0.000000000000e+00       7.322160898150e-01       1.064039855247e-07       2.467034238371e-03       1.636853205445e-06       3.172413015467e-10 
   10       8.704018311520e+02       1.422321571275e-03       0.000000000000e+00       7.005675801273e-01       1.109180216165e-07       2.372833732819e-03       7.077778889853e-07       2.569015520629e-10 
   11       8.739358465033e+02       1.293762685470e-03       0.000000000000e+00       7.173466791539e-01       1.149534408329e-07       2.284031557466e-03      -1.849617858870e-07       2.111950329840e-10 
   12       8.796317383652e+02       1.309180323904e-03       0.000000000000e+00       7.625330987800e-01       1.185672104473e-07       2.199783061671e-03      -7.277684133191e-07       1.758369531087e-10 
   13       8.870754068829e+02       1.428399820673e-03       0.000000000000e+00       8.223834612433e-01       1.218073005679e-07       2.119624145893e-03      -8.417514084797e-07       1.479969436613e-10 
   14       8.959338793620e+02       1.643094398327e-03       0.000000000000e+00       8.892830176553e-01       1.247149510227e-07       2.043555483823e-03      -6.387790831724e-07       1.257439019870e-10 
   15       9.059904250896e+02       1.968004136077e-03       0.000000000000e+00       9.603524009622e-01       1.273242265417e-07       1.971703039753e-03      -3.218376281668e-07       1.077237971193e-10 
   16       9.170302424554e+02       2.411258792565e-03       0.000000000000e+00       1.035444311009e+00       1.296629696236e-07       1.904020474240e-03      -7.966754719660e-08       9.296477701318e-11 
   17       9.289242541644e+02       2.970100021502e-03       0.000000000000e+00       1.115156898004e+00       1.317565543922e-07       1.840332690456e-03      -1.587185529794e-08       8.075504069850e-11 
   18       9.415555608195e+02       3.642084922357e-03       0.000000000000e+00       1.199382783949e+00       1.336295625267e-07       1.780430735292e-03      -1.301813392746e-07       7.056394233029e-11 
   19       9.548168902479e+02       4.428921491617e-03       0.000000000000e+00       1.286818428337e+00       1.353035514904e-07       1.723964390005e-03      -3.457330917067e-07       6.198965624468e-11 
   20       9.686770811257e+02       5.332876628157e-03       0.000000000000e+00       1.375110856827e+00       1.367958514962e-07       1.670382127892e-03      -5.602520187061e-07       5.472364470222e-11 
   21       9.830124736013e+02       6.356236466832e-03       0.000000000000e+00       1.461613217276e+00       1.381212232012e-07       1.619184658318e-03      -6.950327253163e-07       4.852603177062e-11 
   22       9.978454627329e+02       7.504794433738e-03       0.000000000000e+00       1.544098050727e+00       1.392930743141e-07       1.570235204917e-03      -7.225855297377e-07       4.320821926361e-11 
   23       1.013094107646e+03       8.789142743899e-03       0.000000000000e+00       1.621226885801e+00       1.403236307411e-07       1.523652791052e-03      -6.667392036650e-07       3.862041057808e-11 
   24       1.028750223077e+03       1.022181108442e-02       0.000000000000e+00       1.692687860704e+00       1.412244304440e-07       1.479412477063e-03      -5.814344596003e-07       3.464252213490e-11 
   25       1.044787607157e+03       1.181410969931e-02       0.000000000000e+00       1.758740650965e+00       1.420059739569e-07       1.437236122942e-03      -5.215971056606e-07       3.117747214753e-11 
   26       1.061117615024e+03       1.357544079012e-02       0.000000000000e+00       1.819906858595e+00       1.426767648622e-07       1.396906819875e-03      -5.197592085081e-07       2.814616313999e-11 
   27       1.077809073610e+03       1.551403801207e-02       0.000000000000e+00       1.876355894150e+00       1.432444189887e-07       1.358484502773e-03      -5.768709925660e-07       2.548368797425e-11 
   28       1.094768568004e+03       1.763740016957e-02       0.000000000000e+00       1.927684585043e+00       1.437173372979e-07       1.322047336866e-03      -6.681917405623e-07       2.313643097071e-11 
   29       1.112011813918e+03       1.995234518957e-02       0.000000000000e+00       1.973090711546e+00       1.441033525375e-07       1.287348038455e-03      -7.587804998234e-07       2.105983150685e-11 
   30       1.129534535520e+03       2.246561939077e-02       0.000000000000e+00       2.011380178144e+00       1.444078607600e-07       1.253931833828e-03      -8.202540231294e-07       1.920622654132e-11 
   31       1.147274499665e+03       2.518477410093e-02       0.000000000000e+00       2.041473416470e+00       1.446354518154e-07       1.221584376666e-03      -8.415743190127e-07       1.756693868560e-11 
   32       1.165280379492e+03       2.811834654241e-02       0.000000000000e+00       2.062591650653e+00       1.447920866290e-07       1.190496617143e-03      -8.304877263350e-07       1.610300373077e-11 
   33       1.183527954368e+03       3.127538898589e-02       0.000000000000e+00       2.074222682257e+00       1.448840017159e-07       1.160908871686e-03      -8.067740065202e-07       1.479205878396e-11 
   34       1.201977929778e+03       3.466467497781e-02       0.000000000000e+00       2.076336092157e+00       1.449159899833e-07       1.132715973174e-03      -7.916844504461e-07       1.361504949139e-11 
   35       1.220666008229e+03       3.829424746091e-02       0.000000000000e+00       2.069001372634e+00       1.448918017636e-07       1.105558904925e-03      -7.987324775049e-07       1.255566941833e-11 
