# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                     9:lens[1]-lens[1]    
    2       1.060966261558e+03       3.546069408863e-02       0.000000000000e+00       2.870637746472e+00       5.262566628952e-08       3.105902749747e-03      -1.344448926278e-05       3.934153188491e-09 
    3       1.005011533761e+03       4.853885954871e-02       0.000000000000e+00       3.296705363445e+00       6.391243959455e-08       3.106476125869e-03      -1.497520131801e-05       2.148214302440e-09 
    4       9.512381409595e+02       4.511412181478e-02       0.000000000000e+00       3.154616778772e+00       7.357717896068e-08       3.034043046254e-03      -1.335592957254e-05       1.360359720924e-09 
    5       9.106847274260e+02       3.242717956634e-02       0.000000000000e+00       2.740702110831e+00       8.195647287186e-08       2.932515807065e-03      -9.881700243872e-06       9.365258128758e-10 
    6       8.825002909799e+02       1.929317380591e-02       0.000000000000e+00       2.247359688058e+00       8.926831612466e-08       2.820136880045e-03      -5.711363187373e-06       6.805694293437e-10 
    7       8.641276495927e+02       1.047871994659e-02       0.000000000000e+00       1.785726436845e+00       9.569793823454e-08       2.706110710234e-03      -1.806317673309e-06       5.139353775908e-10 
    8       8.532175180436e+02       6.272897152865e-03       0.000000000000e+00       1.410757811255e+00       1.013845428484e-07       2.595365605561e-03       1.161617854561e-06       3.994721955307e-10 
    9       8.479248885691e+02       4.773919290981e-03       0.000000000000e+00       1.141899494687e+00       1.064358340412e-07       2.490499402267e-03       2.859012660935e-06       3.176003075973e-10 
   10       8.468563156341e+02       4.146697390564e-03       0.000000000000e+00       9.760789893520e-01       1.109378686079e-07       2.392666919650e-03       3.282307838337e-06       2.571553008180e-10 
   11       8.489961513430e+02       3.570813368718e-03       0.000000000000e+00       8.970554161745e-01       1.149604454354e-07       2.301919119292e-03       2.689929598128e-06       2.113755735284e-10 
   12       8.535888788926e+02       3.030518420508e-03       0.000000000000e+00       8.828246448418e-01       1.185611266302e-07       2.217538047947e-03       1.492776134984e-06       1.759656177195e-10 
   13       8.601208137184e+02       2.724156689590e-03       0.000000000000e+00       9.112096763914e-01       1.217881863349e-07       2.138571266740e-03       1.329456049823e-07       1.480882935552e-10 
   14       8.681907189832e+02       2.701934820129e-03       0.000000000000e+00       9.634461913209e-01       1.246819154998e-07       2.064186695687e-03      -1.019966871953e-06       1.258080889099e-10 
   15       8.775373027515e+02       2.859995806959e-03       0.000000000000e+00       1.025877065853e+00       1.272764984913e-07       1.993655694620e-03      -1.735265094846e-06       1.077680257334e-10 
   16       8.879202682719e+02       3.092843940172e-03       0.000000000000e+00       1.090219801055e+00       1.296022687883e-07       1.926349565517e-03      -1.942986347875e-06       9.299423739708e-11 
