# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                     9:lens[1]-lens[1]    
    2       1.064245026623e+03       3.563440036006e-02       0.000000000000e+00       2.872052697934e+00       5.255807094458e-08       3.124514113225e-03      -1.347467591164e-05       3.926143059346e-09 
    3       1.007508928111e+03       4.865032839221e-02       0.000000000000e+00       3.297821141260e+00       6.385144724403e-08       3.124242784578e-03      -1.498538514153e-05       2.144461364820e-09 
    4       9.531856423858e+02       4.507062508814e-02       0.000000000000e+00       3.153479815487e+00       7.351945997685e-08       3.051145039156e-03      -1.333290429787e-05       1.358339185557e-09 
    5       9.122526277686e+02       3.227513085296e-02       0.000000000000e+00       2.737260685817e+00       8.190671143491e-08       2.949079004722e-03      -9.824942485422e-06       9.353577596135e-10 
    6       8.838048485323e+02       1.913388206464e-02       0.000000000000e+00       2.242288528177e+00       8.922871506390e-08       2.836212432942e-03      -5.632415155165e-06       6.798683254609e-10 
    7       8.652418429368e+02       1.037757257231e-02       0.000000000000e+00       1.779973116276e+00       9.566894742163e-08       2.721782483402e-03      -1.723637459515e-06       5.135078279954e-10 
    8       8.542005614495e+02       6.231832201744e-03       0.000000000000e+00       1.405234181544e+00       1.013663533341e-07       2.610783155419e-03       1.229122727327e-06       3.992124579466e-10 
    9       8.488066870098e+02       4.760251988331e-03       0.000000000000e+00       1.137268202614e+00       1.064291526037e-07       2.505748310445e-03       2.897801772760e-06       3.174469106081e-10 
   10       8.476628429375e+02       4.132642133963e-03       0.000000000000e+00       9.726419517690e-01       1.109437650513e-07       2.407700083965e-03       3.287697933561e-06       2.570708208227e-10 
   11       8.497364088012e+02       3.549981927295e-03       0.000000000000e+00       8.947592333010e-01       1.149789316334e-07       2.316696791388e-03       2.666573187264e-06       2.113364008568e-10 
   12       8.542860410246e+02       3.009820932735e-03       0.000000000000e+00       8.813643044841e-01       1.185904795393e-07       2.232134649029e-03       1.452430048539e-06       1.759564399352e-10 
   13       8.607815514745e+02       2.709184438729e-03       0.000000000000e+00       9.101679890975e-01       1.218269586341e-07       2.153041505790e-03       9.052486547234e-08       1.480989630938e-10 
   14       8.688263227631e+02       2.691003258302e-03       0.000000000000e+00       9.624241638236e-01       1.247312541378e-07       2.078428181565e-03      -1.050757304871e-06       1.258317671857e-10 
   15       8.781452460801e+02       2.848118663937e-03       0.000000000000e+00       1.024582351133e+00       1.273389564934e-07       2.007534083483e-03      -1.745511808187e-06       1.078000454721e-10 
   16       8.885104022157e+02       3.077771320259e-03       0.000000000000e+00       1.088515113405e+00       1.296789697782e-07       1.939894860083e-03      -1.930505552015e-06       9.303138537311e-11 
   17       8.997785867189e+02       3.372028508892e-03       0.000000000000e+00       1.150792294371e+00       1.317762441586e-07       1.875297407256e-03      -1.684375027234e-06       8.081357226314e-11 
   18       9.118000254325e+02       3.790351502364e-03       0.000000000000e+00       1.211425204922e+00       1.336529983398e-07       1.813702300176e-03      -1.178272782465e-06       7.061564941094e-11 
   19       9.244869046600e+02       4.386650685766e-03       0.000000000000e+00       1.272346580928e+00       1.353289777493e-07       1.755154606208e-03      -6.144665363926e-07       6.203555369104e-11 
   20       9.377499529586e+02       5.171251886079e-03       0.000000000000e+00       1.335842250365e+00       1.368220813215e-07       1.699694002352e-03      -1.693268443104e-07       5.476456330115e-11 
   21       9.514967525046e+02       6.124723842765e-03       0.000000000000e+00       1.403434899533e+00       1.381480478999e-07       1.647299681626e-03       4.664517259575e-08       4.856265770114e-11 
   22       9.657165196749e+02       7.229277973729e-03       0.000000000000e+00       1.475158533180e+00       1.393200575995e-07       1.597882699170e-03       5.172613397793e-09       4.324112369503e-11 
   23       9.803141727047e+02       8.482710230259e-03       0.000000000000e+00       1.549570065100e+00       1.403503045874e-07       1.551266343207e-03      -2.470576388641e-07       3.865007222559e-11 
   24       9.953021415773e+02       9.890132103776e-03       0.000000000000e+00       1.624154534908e+00       1.412510081839e-07       1.507130178561e-03      -6.136027216574e-07       3.466934471940e-11 
   25       1.010628869937e+03       1.145162219038e-02       0.000000000000e+00       1.695887220452e+00       1.420325519777e-07       1.465053926378e-03      -9.821666215068e-07       3.120179810791e-11 
   26       1.026248202583e+03       1.316132329183e-02       0.000000000000e+00       1.762040613220e+00       1.427026142250e-07       1.424694966597e-03      -1.257152347831e-06       2.816828453426e-11 
   27       1.042218233686e+03       1.501693379151e-02       0.000000000000e+00       1.820438554094e+00       1.432687094982e-07       1.385915413832e-03      -1.382688117018e-06       2.550385522399e-11 
