# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                     9:lens[1]-lens[1]    
   36       1.279172734424e+03       4.361325651167e-02       0.000000000000e+00       1.739672410005e+00       1.159615765375e-07       1.366247854301e-03      -9.717318466174e-07       5.232754812869e-12 
   37       1.300580656052e+03       4.786212555362e-02       0.000000000000e+00       1.686496802998e+00       1.156973831700e-07       1.331070549569e-03      -9.397794242186e-07       4.815766650226e-12 
   38       1.322327458579e+03       5.237516322072e-02       0.000000000000e+00       1.620201484762e+00       1.153988811214e-07       1.297193813654e-03      -8.568732638106e-07       4.440257328034e-12 
   39       1.344397723225e+03       5.715635062909e-02       0.000000000000e+00       1.541094282738e+00       1.150964775575e-07       1.264925461686e-03      -7.512367098264e-07       4.103407016014e-12 
   40       1.366724355820e+03       6.220885591185e-02       0.000000000000e+00       1.449666015430e+00       1.147790158615e-07       1.234181868322e-03      -6.620950350824e-07       3.799761739999e-12 
   41       1.389221725441e+03       6.753579667530e-02       0.000000000000e+00       1.346432535950e+00       1.144067210329e-07       1.204618025799e-03      -6.294487484441e-07       3.522764992877e-12 
   42       1.411910312641e+03       7.314294792026e-02       0.000000000000e+00       1.231372446942e+00       1.139987338276e-07       1.176303160844e-03      -6.535824806454e-07       3.270477001592e-12 
   43       1.434824055754e+03       7.903683019249e-02       0.000000000000e+00       1.104324948620e+00       1.135766030504e-07       1.149231672919e-03      -7.185386403003e-07       3.041349837137e-12 
   44       1.457973189900e+03       8.522397749036e-02       0.000000000000e+00       9.651424962804e-01       1.131341936655e-07       1.123088914466e-03      -8.013443146824e-07       2.832541977786e-12 
   45       1.481355871687e+03       9.171026854027e-02       0.000000000000e+00       8.136350656651e-01       1.126480520061e-07       1.097419970767e-03      -8.774643957750e-07       2.640720454082e-12 
   46       1.505003023756e+03       9.849867047307e-02       0.000000000000e+00       6.493845140056e-01       1.121386123684e-07       1.072361231882e-03      -9.423617173917e-07       2.464983991378e-12 
   47       1.528942691371e+03       1.055908290744e-01       0.000000000000e+00       4.718736846383e-01       1.116297077692e-07       1.048140125589e-03      -9.979333163182e-07       2.304647213680e-12 
   48       1.553185491850e+03       1.129876509941e-01       0.000000000000e+00       2.805330293034e-01       1.111280440827e-07       1.024858005647e-03      -1.047070983638e-06       2.158371567829e-12 
   49       1.577722954045e+03       1.206892699313e-01       0.000000000000e+00       7.473682458205e-02       1.106180181282e-07       1.002466483472e-03      -1.093785122387e-06       2.024119243464e-12 
   50       1.602535862643e+03       1.286955145733e-01       0.000000000000e+00      -1.460814523209e-01       1.100718652920e-07       9.808308097258e-04      -1.142442169042e-06       1.899669807164e-12 
   51       1.627625813631e+03       1.370075406060e-01       0.000000000000e+00      -3.820372981150e-01       1.095013879587e-07       9.600114069863e-04      -1.194791239210e-06       1.784442333489e-12 
   52       1.652989353905e+03       1.456265832426e-01       0.000000000000e+00      -6.330871924134e-01       1.089235693222e-07       9.400521943109e-04      -1.251965906996e-06       1.678088218633e-12 
   53       1.678607563606e+03       1.545534842254e-01       0.000000000000e+00      -8.991366807695e-01       1.083443058285e-07       9.208866732135e-04      -1.315289311021e-06       1.579952559979e-12 
   54       1.704444866423e+03       1.637886816227e-01       0.000000000000e+00      -1.180038550741e+00       1.077553744525e-07       9.023214755047e-04      -1.386289679471e-06       1.489054556719e-12 
   55       1.730464593434e+03       1.733321899734e-01       0.000000000000e+00      -1.475639647155e+00       1.071414949393e-07       8.841215444629e-04      -1.466035461197e-06       1.404334647625e-12 
   56       1.756682927797e+03       1.831835583194e-01       0.000000000000e+00      -1.785939115369e+00       1.065140300085e-07       8.663444181799e-04      -1.552809328008e-06       1.325512719359e-12 
   57       1.783126277231e+03       1.933418838759e-01       0.000000000000e+00      -2.110966274266e+00       1.058877386378e-07       8.490987303995e-04      -1.643606906434e-06       1.252408765690e-12 
   58       1.809815169309e+03       2.038058104206e-01       0.000000000000e+00      -2.450735490794e+00       1.052701035777e-07       8.324454309093e-04      -1.734681873481e-06       1.184685822781e-12 
   59       1.836763714500e+03       2.145735177147e-01       0.000000000000e+00      -2.805246251068e+00       1.046594716567e-07       8.163903948972e-04      -1.821478788143e-06       1.121840762177e-12 
   60       1.863979069206e+03       2.256427109232e-01       0.000000000000e+00      -3.174483231462e+00       1.040430246151e-07       8.008767098141e-04      -1.898563581582e-06       1.063195083783e-12 
   61       1.891464350796e+03       2.370101680717e-01       0.000000000000e+00      -3.558407076416e+00       1.034035829645e-07       7.858226319145e-04      -1.960795184466e-06       1.008057930237e-12 
   62       1.919229362090e+03       2.486702876493e-01       0.000000000000e+00      -3.956924152072e+00       1.027490485563e-07       7.712694474554e-04      -2.007474995877e-06       9.562787168759e-13 
   63       1.947281332206e+03       2.606161947428e-01       0.000000000000e+00      -4.369910098782e+00       1.020920091266e-07       7.572687426057e-04      -2.039457191051e-06       9.078027720033e-13 
   64       1.975621258014e+03       2.728401301178e-01       0.000000000000e+00      -4.797218305978e+00       1.014409084166e-07       7.438362715491e-04      -2.058066005110e-06       8.625063929215e-13 
   65       2.004243476699e+03       2.853334256167e-01       0.000000000000e+00      -5.238679688405e+00       1.007990258573e-07       7.309472936570e-04      -2.065140583122e-06       8.201931033698e-13 
   66       2.033135238327e+03       2.980864795558e-01       0.000000000000e+00      -5.694102462344e+00       1.001633706631e-07       7.185317305416e-04      -2.063081338205e-06       7.805899109617e-13 
   67       2.062276278418e+03       3.110887321228e-01       0.000000000000e+00      -6.163271921844e+00       9.952348761425e-08       7.064691429884e-04      -2.054897817661e-06       7.433435646228e-13 
   68       2.091646664328e+03       3.243296451427e-01       0.000000000000e+00      -6.645956819703e+00       9.886663030569e-08       6.946313359991e-04      -2.043632297723e-06       7.081033430781e-13 
   69       2.121253136069e+03       3.378019269019e-01       0.000000000000e+00      -7.141930512025e+00       9.819884163179e-08       6.830373971345e-04      -2.030310848091e-06       6.747972656881e-13 
   70       2.151107359496e+03       3.514989195632e-01       0.000000000000e+00      -7.650953715798e+00       9.752995891064e-08       6.717361278909e-04      -2.015461799156e-06       6.434053830493e-13 
   71       2.181217912778e+03       3.654136536787e-01       0.000000000000e+00      -8.172768229362e+00       9.686735251477e-08       6.607603339945e-04      -1.999692771939e-06       6.138766958602e-13 
   72       2.211590070566e+03       3.795388492742e-01       0.000000000000e+00      -8.707096877551e+00       9.621535914948e-08       6.501247841887e-04      -1.983695265534e-06       5.861276254286e-13 
   73       2.242225588169e+03       3.938669169344e-01       0.000000000000e+00      -9.253643456848e+00       9.557467195318e-08       6.398240960018e-04      -1.968249350689e-06       5.600404841800e-13 
   74       2.273122485728e+03       4.083899588868e-01       0.000000000000e+00      -9.812092680528e+00       9.494168617622e-08       6.298305484986e-04      -1.954228469516e-06       5.354619461650e-13 
   75       2.304274832385e+03       4.230997700867e-01       0.000000000000e+00      -1.038211012381e+01       9.430779919463e-08       6.200918220135e-04      -1.942604341337e-06       5.122015175676e-13 
   76       2.335676234392e+03       4.379873948447e-01       0.000000000000e+00      -1.096334782524e+01       9.366320556096e-08       6.105516130250e-04      -1.934224227015e-06       4.900738183478e-13 
   77       2.367331510848e+03       4.530417009699e-01       0.000000000000e+00      -1.155546239139e+01       9.301166535580e-08       6.012233665882e-04      -1.929060412707e-06       4.690377095516e-13 
   78       2.399246764862e+03       4.682505463775e-01       0.000000000000e+00      -1.215810010933e+01       9.235968274020e-08       5.921323610734e-04      -1.926765604821e-06       4.490798756303e-13 
