# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                     9:lens[1]-lens[1]    
    2       1.093650622996e+03       3.629323525383e-02       0.000000000000e+00       2.856129775714e+00       5.160922444250e-08       3.278040761342e-03      -1.354914270821e-05       3.786022991449e-09 
    3       1.029836770358e+03       4.903896562547e-02       0.000000000000e+00       3.288827156557e+00       6.272088239941e-08       3.265313367404e-03      -1.498741533712e-05       2.063790907961e-09 
    4       9.705481798252e+02       4.487423549267e-02       0.000000000000e+00       3.143427078371e+00       7.223649075584e-08       3.181374714479e-03      -1.321490438418e-05       1.304951038884e-09 
    5       9.261821825306e+02       3.170696203511e-02       0.000000000000e+00       2.723463877678e+00       8.048767678711e-08       3.069760766581e-03      -9.596110622275e-06       8.971548671530e-10 
    6       8.953217425935e+02       1.857003101477e-02       0.000000000000e+00       2.225549518110e+00       8.768700121549e-08       2.948447219196e-03      -5.339183805293e-06       6.511246093035e-10 
    7       8.750307175891e+02       1.003364439128e-02       0.000000000000e+00       1.762551413799e+00       9.401462761857e-08       2.826567227785e-03      -1.430132184666e-06       4.911015041988e-10 
    8       8.627258529195e+02       6.096189224500e-03       0.000000000000e+00       1.389512813964e+00       9.960792978257e-08       2.709037828563e-03       1.461019327011e-06       3.812777770888e-10 
    9       8.563914573821e+02       4.713210530889e-03       0.000000000000e+00       1.124968323084e+00       1.045751662916e-07       2.598252988428e-03       3.025833610319e-06       3.027926267033e-10 
   10       8.545368213696e+02       4.082519754805e-03       0.000000000000e+00       9.644796397799e-01       1.090023326155e-07       2.495028769732e-03       3.299783120165e-06       2.448973275921e-10 
   11       8.560627401368e+02       3.480976260426e-03       0.000000000000e+00       8.904873793862e-01       1.129578178002e-07       2.399287820529e-03       2.581853113366e-06       2.010854290411e-10 
   12       8.602056728639e+02       2.948122996385e-03       0.000000000000e+00       8.800562325977e-01       1.164976223110e-07       2.310396248231e-03       1.313283459121e-06       1.672255849951e-10 
   13       8.663857327409e+02       2.672862360795e-03       0.000000000000e+00       9.106029693548e-01       1.196688403099e-07       2.227305880106e-03      -5.121569378851e-08       1.405904145416e-10 
   14       8.742024487020e+02       2.672787018517e-03       0.000000000000e+00       9.634321169577e-01       1.225112627609e-07       2.148862390316e-03      -1.148848213365e-06       1.193201851846e-10 
   15       8.833539314383e+02       2.831284601705e-03       0.000000000000e+00       1.025266019568e+00       1.250590733972e-07       2.074255036995e-03      -1.771307012495e-06       1.021116809918e-10 
   16       8.936078019285e+02       3.056498164087e-03       0.000000000000e+00       1.088394948599e+00       1.273418029476e-07       2.003180157698e-03      -1.878975107886e-06       8.803007481531e-11 
   17       9.048229708467e+02       3.355065611914e-03       0.000000000000e+00       1.149828337033e+00       1.293844937584e-07       1.935541446935e-03      -1.573074878794e-06       7.639108566231e-11 
   18       9.168248924172e+02       3.790074917968e-03       0.000000000000e+00       1.209942153375e+00       1.312092240942e-07       1.871150640712e-03      -1.040190811606e-06       6.668488158325e-11 
   19       9.295342385971e+02       4.408305913598e-03       0.000000000000e+00       1.270838719180e+00       1.328364596378e-07       1.809862797022e-03      -4.872736597832e-07       5.852562198311e-11 
   20       9.428236529386e+02       5.211930760802e-03       0.000000000000e+00       1.334808449698e+00       1.342837561183e-07       1.751809881750e-03      -8.433114019754e-08       5.161721404477e-11 
   21       9.566663411513e+02       6.179490552293e-03       0.000000000000e+00       1.403155194249e+00       1.355651016429e-07       1.697208644564e-03       7.277229522272e-08       4.572958956129e-11 
   22       9.709791159907e+02       7.296203743121e-03       0.000000000000e+00       1.475595059025e+00       1.366935021299e-07       1.645920256829e-03      -2.614834467377e-08       4.068196514382e-11 
   23       9.857022492262e+02       8.562451963284e-03       0.000000000000e+00       1.550425362298e+00       1.376825881346e-07       1.597406437215e-03      -3.182542967579e-07       3.633083331856e-11 
