# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                     9:lens[1]-lens[1]    
    2       1.079383232599e+03       3.572866733982e-02       0.000000000000e+00       2.852805509645e+00       5.205331909164e-08       3.205349927253e-03      -1.346333822727e-05       3.852030244357e-09 
    3       1.019041199606e+03       4.870452916679e-02       0.000000000000e+00       3.285482726495e+00       6.324757187088e-08       3.198569085597e-03      -1.496460024088e-05       2.101963911869e-09 
    4       9.621678534642e+02       4.502536600317e-02       0.000000000000e+00       3.145468441239e+00       7.283652728005e-08       3.119890084156e-03      -1.329287213817e-05       1.330316450964e-09 
    5       9.194478993087e+02       3.217024470143e-02       0.000000000000e+00       2.731694353304e+00       8.115252493971e-08       3.012939999843e-03      -9.768138242687e-06       9.153746287292e-10 
    6       8.897205199556e+02       1.903561864660e-02       0.000000000000e+00       2.238334032047e+00       8.840901248422e-08       2.895801670978e-03      -5.566487751374e-06       6.648831790649e-10 
    7       8.702268216572e+02       1.032270216072e-02       0.000000000000e+00       1.777316166183e+00       9.478945794338e-08       2.777597675897e-03      -1.658313196026e-06       5.018645717925e-10 
    8       8.584817040894e+02       6.217831308652e-03       0.000000000000e+00       1.403735173091e+00       1.004336972895e-07       2.663177744717e-03       1.284427282391e-06       3.899224728252e-10 
    9       8.525588054006e+02       4.765208475967e-03       0.000000000000e+00       1.136797132137e+00       1.054491940034e-07       2.555042827129e-03       2.936315376603e-06       3.098797150842e-10 
   10       8.509998053636e+02       4.138108391914e-03       0.000000000000e+00       9.730258108348e-01       1.099205327420e-07       2.454255209355e-03       3.307022240061e-06       2.508037572442e-10 
   11       8.527620572179e+02       3.550405823170e-03       0.000000000000e+00       8.957849492113e-01       1.139165531617e-07       2.360810179019e-03       2.669086261745e-06       2.060747933289e-10 
   12       8.570581404140e+02       3.008421586973e-03       0.000000000000e+00       8.827983126079e-01       1.174941658623e-07       2.273952186773e-03       1.444240261220e-06       1.714881903879e-10 
   13       8.633576483764e+02       2.709771563398e-03       0.000000000000e+00       9.117925652279e-01       1.207008768635e-07       2.192665882757e-03       7.945334372060e-08       1.442673242854e-10 
   14       8.712480136876e+02       2.694030819396e-03       0.000000000000e+00       9.640522992799e-01       1.235770767847e-07       2.116050068977e-03      -1.057449280457e-06       1.225182984777e-10 
   15       8.804491462249e+02       2.852150040546e-03       0.000000000000e+00       1.026083114366e+00       1.261569333834e-07       2.043372956274e-03      -1.742988715291e-06       1.049135466526e-10 
   16       8.907334984192e+02       3.082449159558e-03       0.000000000000e+00       1.089807059742e+00       1.284694046623e-07       1.974070183926e-03      -1.917358381255e-06       9.050048184332e-11 
   17       9.019262562850e+02       3.378997764032e-03       0.000000000000e+00       1.151863641776e+00       1.305404179945e-07       1.907850745082e-03      -1.662578090372e-06       7.858160993848e-11 
   18       9.139148339261e+02       3.801902701595e-03       0.000000000000e+00       1.212304397425e+00       1.323931943457e-07       1.844722350946e-03      -1.152228855226e-06       6.863709640718e-11 
   19       9.265663374545e+02       4.404089928095e-03       0.000000000000e+00       1.273080529048e+00       1.340467567438e-07       1.784799792912e-03      -5.895203748500e-07       6.027341161555e-11 
   20       9.398239555703e+02       5.194566993316e-03       0.000000000000e+00       1.336494994279e+00       1.355170075531e-07       1.728100652958e-03      -1.501948314277e-07       5.318847094031e-11 
   21       9.535840293652e+02       6.153439058839e-03       0.000000000000e+00       1.403996855115e+00       1.368197843441e-07       1.674533975056e-03       5.714748448466e-08       4.714747942310e-11 
   22       9.678005010558e+02       7.263317216085e-03       0.000000000000e+00       1.475618335349e+00       1.379707847842e-07       1.623985444024e-03       6.798350018609e-09       4.196588343350e-11 
   23       9.824495695240e+02       8.522499419446e-03       0.000000000000e+00       1.549843215628e+00       1.389831495538e-07       1.576290257661e-03      -2.521065006864e-07       3.749713792331e-11 
   24       9.974560687378e+02       9.936153716964e-03       0.000000000000e+00       1.624127977931e+00       1.398674090969e-07       1.531136265720e-03      -6.215179960379e-07       3.362379696973e-11 
   25       1.012835389223e+03       1.150407498279e-02       0.000000000000e+00       1.695484464249e+00       1.406330247886e-07       1.488115947349e-03      -9.887691581513e-07       3.025093614733e-11 
   26       1.028528738965e+03       1.322033654021e-02       0.000000000000e+00       1.761103218777e+00       1.412887251551e-07       1.446893383377e-03      -1.259087668913e-06       2.730123591595e-11 
   27       1.044523911474e+03       1.508297710072e-02       0.000000000000e+00       1.818939689263e+00       1.418428309809e-07       1.407289848522e-03      -1.378258969658e-06       2.471126465693e-11 
   28       1.060852443942e+03       1.710181768777e-02       0.000000000000e+00       1.867724590030e+00       1.423035742994e-07       1.369221004925e-03      -1.341118728471e-06       2.242863916012e-11 
   29       1.077405223274e+03       1.929654663536e-02       0.000000000000e+00       1.907211821770e+00       1.426779731896e-07       1.332624932555e-03      -1.185770840826e-06       2.040983442803e-11 
   30       1.094259519683e+03       2.168802006394e-02       0.000000000000e+00       1.937873530276e+00       1.429713032521e-07       1.297477468853e-03      -9.770971107068e-07       1.860860592143e-11 
   31       1.111361146170e+03       2.429119768032e-02       0.000000000000e+00       1.960437648701e+00       1.431890350059e-07       1.263801537035e-03      -7.854254780352e-07       1.701585392435e-11 
   32       1.128660247408e+03       2.711426681247e-02       0.000000000000e+00       1.975831137852e+00       1.433376528405e-07       1.231614657338e-03      -6.667135040874e-07       1.559387981577e-11 
   33       1.146248540169e+03       3.016221997366e-02       0.000000000000e+00       1.984479817241e+00       1.434224422779e-07       1.200881286893e-03      -6.493275122945e-07       1.432086943036e-11 
   34       1.163999950742e+03       3.343997946129e-02       0.000000000000e+00       1.986323003182e+00       1.434467003175e-07       1.171527757130e-03      -7.300209114675e-07       1.317822830271e-11 
   35       1.181969820927e+03       3.695241065781e-02       0.000000000000e+00       1.980880534923e+00       1.434140196480e-07       1.143475190357e-03      -8.789253256753e-07       1.215005679137e-11 
   36       1.200179334133e+03       4.070301578284e-02       0.000000000000e+00       1.967009196106e+00       1.433291763312e-07       1.116611868776e-03      -1.051047442114e-06       1.122268852205e-11 
   37       1.218544588172e+03       4.469384233401e-02       0.000000000000e+00       1.943490674724e+00       1.431964737319e-07       1.090755972466e-03      -1.200402310079e-06       1.038434348755e-11 
   38       1.237126392764e+03       4.892721171093e-02       0.000000000000e+00       1.909203294688e+00       1.430190620506e-07       1.065718001467e-03      -1.292690913098e-06       9.624845768923e-12 
   39       1.255919737840e+03       5.340805372108e-02       0.000000000000e+00       1.863088188904e+00       1.427995783327e-07       1.041422175402e-03      -1.313264979136e-06       8.935347301525e-12 
   40       1.274886867891e+03       5.814440351820e-02       0.000000000000e+00       1.804610921147e+00       1.425403530364e-07       1.017934420913e-03      -1.268758232518e-06       8.308153549204e-12 
   41       1.294039657308e+03       6.314561744212e-02       0.000000000000e+00       1.733754890175e+00       1.421535511440e-07       1.007067010152e-03      -1.403766731439e-06       7.736548899779e-12 
   42       1.313424701120e+03       6.842039564912e-02       0.000000000000e+00       1.650560830237e+00       1.418264219424e-07       9.857206001464e-04      -1.316248986679e-06       7.214652439139e-12 
   43       1.332966872023e+03       7.397547771336e-02       0.000000000000e+00       1.555397642954e+00       1.414675788997e-07       9.649548829799e-04      -1.251987181694e-06       6.737297648472e-12 
   44       1.352672866757e+03       7.981551276173e-02       0.000000000000e+00       1.448825967078e+00       1.410792166543e-07       9.449664521763e-04      -1.228621494104e-06       6.299942093356e-12 
   45       1.372630689730e+03       8.594404539280e-02       0.000000000000e+00       1.330822615050e+00       1.406634381066e-07       9.257456661297e-04      -1.254558778918e-06       5.898575953418e-12 
   46       1.392720355834e+03       9.236381625775e-02       0.000000000000e+00       1.201333832348e+00       1.402220938297e-07       9.072282903105e-04      -1.325324211047e-06       5.529651498345e-12 
   47       1.412987941732e+03       9.907643007867e-02       0.000000000000e+00       1.060279405145e+00       1.397569588542e-07       8.895840105403e-04      -1.419855918819e-06       5.190029906198e-12 
   48       1.433505901742e+03       1.060825500018e-01       0.000000000000e+00       9.069214468571e-01       1.392697163269e-07       8.725893017741e-04      -1.515538990778e-06       4.876919187943e-12 
   49       1.454163092663e+03       1.133824866998e-01       0.000000000000e+00       7.405786602311e-01       1.387619632584e-07       8.559965487890e-04      -1.591652228706e-06       4.587835506243e-12 
   50       1.475001833126e+03       1.209767240653e-01       0.000000000000e+00       5.608412223213e-01       1.382351978955e-07       8.397320748799e-04      -1.634906887604e-06       4.320564375806e-12 
   51       1.496058322611e+03       1.288663592364e-01       0.000000000000e+00       3.672406206555e-01       1.376908525823e-07       8.239291901745e-04      -1.642274117426e-06       4.073126333448e-12 
   52       1.517320422652e+03       1.370534138471e-01       0.000000000000e+00       1.593912876984e-01       1.371301964924e-07       8.087527222112e-04      -1.620558832014e-06       3.843749473340e-12 
   53       1.538777789893e+03       1.455400553207e-01       0.000000000000e+00      -6.273853046905e-02       1.365544606161e-07       7.942073885101e-04      -1.583475553342e-06       3.630847183651e-12 
   54       1.560390695068e+03       1.543274989418e-01       0.000000000000e+00      -2.987342528398e-01       1.359646388452e-07       7.801505974235e-04      -1.547173478724e-06       3.432991005622e-12 
   55       1.582252752673e+03       1.634161831784e-01       0.000000000000e+00      -5.484291072655e-01       1.353620610705e-07       7.664275828487e-04      -1.525753249665e-06       3.248897702032e-12 
   56       1.604342329347e+03       1.728058448461e-01       0.000000000000e+00      -8.118173172332e-01       1.347477000177e-07       7.528742505143e-04      -1.531491466930e-06       3.077411100209e-12 
   57       1.626559308730e+03       1.824951182965e-01       0.000000000000e+00      -1.088404393631e+00       1.341222960176e-07       7.397941242079e-04      -1.560987672777e-06       2.917486079873e-12 
   58       1.649016077869e+03       1.924817107357e-01       0.000000000000e+00      -1.378025777557e+00       1.334870778604e-07       7.273037957451e-04      -1.607420614203e-06       2.768178802823e-12 
   59       1.671718525736e+03       2.027625735728e-01       0.000000000000e+00      -1.681023030283e+00       1.328426328486e-07       7.153416983710e-04      -1.662541101156e-06       2.628636296318e-12 
   60       1.694588641369e+03       2.133341287617e-01       0.000000000000e+00      -1.997520636355e+00       1.321899408999e-07       7.037308227163e-04      -1.716317058469e-06       2.498082850217e-12 
   61       1.717686068114e+03       2.241924242096e-01       0.000000000000e+00      -2.327673456877e+00       1.315296374489e-07       6.924515164495e-04      -1.753142922248e-06       2.375815170782e-12 
   62       1.740994928992e+03       2.353330285853e-01       0.000000000000e+00      -2.671628349655e+00       1.308625566261e-07       6.812582474191e-04      -1.774830114563e-06       2.261194947456e-12 
   63       1.764514622050e+03       2.467516801373e-01       0.000000000000e+00      -3.029452676586e+00       1.301892103162e-07       6.703229426806e-04      -1.776770580717e-06       2.153640449910e-12 
   64       1.788305378783e+03       2.584445030282e-01       0.000000000000e+00      -3.401401797275e+00       1.295104389634e-07       6.596922822869e-04      -1.765725004640e-06       2.052621331154e-12 
   65       1.812290080779e+03       2.704070627481e-01       0.000000000000e+00      -3.787273847191e+00       1.288266267931e-07       6.494420160622e-04      -1.750247705083e-06       1.957653865794e-12 
   66       1.836466080416e+03       2.826342540140e-01       0.000000000000e+00      -4.186478815234e+00       1.281384613277e-07       6.395571315529e-04      -1.737506403771e-06       1.868296513054e-12 
   67       1.860927634517e+03       2.951205869708e-01       0.000000000000e+00      -4.598893516561e+00       1.274465350285e-07       6.299706430265e-04      -1.734252329349e-06       1.784144856032e-12 
   68       1.885615472858e+03       3.078598523862e-01       0.000000000000e+00      -5.024354533588e+00       1.267511892001e-07       6.205743675616e-04      -1.745495350039e-06       1.704828714155e-12 
   69       1.910502965187e+03       3.208452925721e-01       0.000000000000e+00      -5.462389204456e+00       1.260529918643e-07       6.114601154055e-04      -1.764029821055e-06       1.630009021731e-12 
   70       1.935660915455e+03       3.340696224845e-01       0.000000000000e+00      -5.912846630294e+00       1.253524150598e-07       6.024921469143e-04      -1.797595351922e-06       1.559374310458e-12 
   71       1.961042039627e+03       3.475244783002e-01       0.000000000000e+00      -6.375557725120e+00       1.246498756166e-07       5.938472727287e-04      -1.828738570948e-06       1.492638551471e-12 
   72       1.986625201950e+03       3.612009806971e-01       0.000000000000e+00      -6.850205343235e+00       1.239457069958e-07       5.854828403906e-04      -1.854844238795e-06       1.429538664758e-12 
   73       2.012494964526e+03       3.750904043671e-01       0.000000000000e+00      -7.336941662395e+00       1.232403192964e-07       5.772952388073e-04      -1.877422831591e-06       1.369832477173e-12 
   74       2.038619218854e+03       3.891835605733e-01       0.000000000000e+00      -7.835867510335e+00       1.225340872990e-07       5.693181265876e-04      -1.886705268016e-06       1.313296632227e-12 
   75       2.064936154462e+03       4.034708077100e-01       0.000000000000e+00      -8.346517678614e+00       1.218273562749e-07       5.615106639352e-04      -1.884286126103e-06       1.259725344689e-12 
   76       2.091514209457e+03       4.179426630419e-01       0.000000000000e+00      -8.868616613859e+00       1.211204333072e-07       5.538183451252e-04      -1.881312038477e-06       1.208928284293e-12 
   77       2.118369810013e+03       4.325892229258e-01       0.000000000000e+00      -9.402106239292e+00       1.204136065814e-07       5.463125343847e-04      -1.876401619833e-06       1.160730026946e-12 
