# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                     9:lens[1]-lens[1]    
    2       1.056304883420e+03       3.427451148263e-02       0.000000000000e+00       2.825398703374e+00       5.276858245372e-08       3.078167239245e-03      -1.322211240756e-05       3.957481628031e-09 
    3       1.001776002644e+03       4.784764051839e-02       0.000000000000e+00       3.266789664993e+00       6.408151342592e-08       3.081014511867e-03      -1.488586695099e-05       2.162230405144e-09 
    4       9.489437903205e+02       4.543219261386e-02       0.000000000000e+00       3.146520618718e+00       7.377128032504e-08       3.011135806419e-03      -1.347289864687e-05       1.370012750831e-09 
    5       9.089431074857e+02       3.342456718411e-02       0.000000000000e+00       2.752457854741e+00       8.217587032220e-08       2.912168232690e-03      -1.019282599323e-05       9.436904895770e-10 
    6       8.810488289349e+02       2.033523285974e-02       0.000000000000e+00       2.273287808476e+00       8.951121738162e-08       2.802091709893e-03      -6.140305045323e-06       6.861429641112e-10 
    7       8.627993967551e+02       1.117064108850e-02       0.000000000000e+00       1.818997363147e+00       9.596080351231e-08       2.690004925705e-03      -2.243887857480e-06       5.184144268945e-10 
    8       8.519251393988e+02       6.605559123796e-03       0.000000000000e+00       1.445011810087e+00       1.016651109071e-07       2.580875897548e-03       8.228657709673e-07       4.031589196619e-10 
    9       8.466137247227e+02       4.941473588377e-03       0.000000000000e+00       1.172350744847e+00       1.067344822508e-07       2.477308490017e-03       2.694882414612e-06       3.206913105067e-10 
   10       8.455052552354e+02       4.310429625437e-03       0.000000000000e+00       1.000089472872e+00       1.112559299578e-07       2.380440846310e-03       3.318535784122e-06       2.597850818161e-10 
   11       8.475830612889e+02       3.762167548835e-03       0.000000000000e+00       9.140958775582e-01       1.152986400998e-07       2.290476087669e-03       2.898904622246e-06       2.136398138553e-10 
   12       8.521214256268e+02       3.200784239975e-03       0.000000000000e+00       8.939425265985e-01       1.189195439112e-07       2.206958075821e-03       1.804909260842e-06       1.779345700844e-10 
   13       8.585869787993e+02       2.835063321492e-03       0.000000000000e+00       9.182863430777e-01       1.221665360393e-07       2.128994434505e-03       4.583603122058e-07       1.498149031561e-10 
   14       8.665844540827e+02       2.765035301920e-03       0.000000000000e+00       9.685183383271e-01       1.250800227868e-07       2.055588506267e-03      -7.661212758142e-07       1.273331351701e-10 
   15       8.758502711064e+02       2.912892973784e-03       0.000000000000e+00       1.030613627558e+00       1.276947191039e-07       1.985957216838e-03      -1.610955249216e-06       1.091235005228e-10 
   16       8.861400615059e+02       3.158143744540e-03       0.000000000000e+00       1.095628259424e+00       1.300405404549e-07       1.919630777247e-03      -1.966431597375e-06       9.420563729854e-11 
   17       8.973284184422e+02       3.458459914241e-03       0.000000000000e+00       1.159224959169e+00       1.321428056744e-07       1.856331424935e-03      -1.863565107899e-06       8.186144388908e-11 
   18       9.092590728037e+02       3.857564810809e-03       0.000000000000e+00       1.220603802276e+00       1.340239094490e-07       1.795866750880e-03      -1.437545015627e-06       7.155552437430e-11 
   19       9.218377216464e+02       4.419650714637e-03       0.000000000000e+00       1.281195724087e+00       1.357046402878e-07       1.738180054950e-03      -8.749473222113e-07       6.288241440534e-11 
   20       9.349850464934e+02       5.173768643950e-03       0.000000000000e+00       1.343207887395e+00       1.372027794891e-07       1.683383478810e-03      -3.591806508905e-07       5.553074898304e-11 
   21       9.486152520078e+02       6.109078875591e-03       0.000000000000e+00       1.408467026193e+00       1.385323644362e-07       1.631607464672e-03      -2.665870329370e-08       4.925842714734e-11 
   22       9.627020419352e+02       7.203518322265e-03       0.000000000000e+00       1.477589559009e+00       1.397064127480e-07       1.582804500818e-03       5.817300243951e-08       4.387507926316e-11 
   23       9.771648050708e+02       8.447891281138e-03       0.000000000000e+00       1.549766646080e+00       1.407388486841e-07       1.536737026954e-03      -9.374835513646e-08       3.922948348450e-11 
   24       9.919955057117e+02       9.846672536541e-03       0.000000000000e+00       1.623006713755e+00       1.416426043684e-07       1.493099737244e-03      -4.116229041867e-07       3.520039848352e-11 
   25       1.007167903182e+03       1.140490880108e-02       0.000000000000e+00       1.694553184010e+00       1.424277996622e-07       1.451605697873e-03      -7.925230248651e-07       3.168979379145e-11 
   26       1.022621221374e+03       1.311997562217e-02       0.000000000000e+00       1.761646222838e+00       1.431028317529e-07       1.411990508863e-03      -1.132690288023e-06       2.861778838249e-11 
   27       1.038406159104e+03       1.498614740417e-02       0.000000000000e+00       1.821866810328e+00       1.436755277629e-07       1.374012123306e-03      -1.354183643502e-06       2.591882325823e-11 
   28       1.054437355863e+03       1.700492803282e-02       0.000000000000e+00       1.873539644694e+00       1.441532027527e-07       1.337493684054e-03      -1.421016931268e-06       2.353873677839e-11 
   29       1.070735506639e+03       1.918978491426e-02       0.000000000000e+00       1.915942335542e+00       1.445431691132e-07       1.302333564660e-03      -1.342335235553e-06       2.143250818295e-11 
   30       1.087316796144e+03       2.156156180965e-02       0.000000000000e+00       1.948980439661e+00       1.448525139736e-07       1.268477741261e-03      -1.163719243768e-06       1.955172315614e-11 
   31       1.104076927523e+03       2.413966528774e-02       0.000000000000e+00       1.973280014624e+00       1.450866784430e-07       1.235916012214e-03      -9.504733375978e-07       1.788815066262e-11 
   32       1.121115797851e+03       2.693665503734e-02       0.000000000000e+00       1.989645370906e+00       1.452498891788e-07       1.204696276652e-03      -7.681648253745e-07       1.640210750192e-11 
   33       1.138348438376e+03       2.995910164457e-02       0.000000000000e+00       1.998698049510e+00       1.453473604499e-07       1.174894431303e-03      -6.656537801681e-07       1.507099790605e-11 
   34       1.155763241953e+03       3.321141586539e-02       0.000000000000e+00       2.000893678217e+00       1.453849295823e-07       1.146505949527e-03      -6.645829806510e-07       1.387555456546e-11 
   35       1.173430578167e+03       3.669839240256e-02       0.000000000000e+00       1.995982978348e+00       1.453665955398e-07       1.119381027141e-03      -7.572090591875e-07       1.279928398896e-11 
   36       1.191244618264e+03       4.042487666939e-02       0.000000000000e+00       1.983266192950e+00       1.452948617820e-07       1.093318511129e-03      -9.121037715617e-07       1.182801419053e-11 
   37       1.209254473396e+03       4.439417034436e-02       0.000000000000e+00       1.961808726694e+00       1.451732134561e-07       1.068215143954e-03      -1.085254655092e-06       1.094953400838e-11 
   38       1.227475933213e+03       4.860808317800e-02       0.000000000000e+00       1.930331567267e+00       1.450061054810e-07       1.044077572922e-03      -1.233007741735e-06       1.015325401891e-11 
   39       1.245862781291e+03       5.306891818743e-02       0.000000000000e+00       1.887708028054e+00       1.447971552159e-07       1.020881928251e-03      -1.323315866799e-06       9.430005197646e-12 
   40       1.264428088330e+03       5.778137805159e-02       0.000000000000e+00       1.833201241405e+00       1.445489429670e-07       9.984683363877e-04      -1.342668657122e-06       8.771787318894e-12 
   41       1.283204002311e+03       6.275312523663e-02       0.000000000000e+00       1.766231194014e+00       1.441646959770e-07       9.882253568632e-04      -1.517938839807e-06       8.171614408887e-12 
   42       1.302148074106e+03       6.799327343912e-02       0.000000000000e+00       1.686648959158e+00       1.438468097123e-07       9.673313849585e-04      -1.438609300201e-06       7.623371686256e-12 
   43       1.321241171169e+03       7.350996313832e-02       0.000000000000e+00       1.594835068761e+00       1.434967993233e-07       9.470381198322e-04      -1.349695233685e-06       7.121687179131e-12 
   44       1.340575094903e+03       7.930937811680e-02       0.000000000000e+00       1.490983278226e+00       1.431169195601e-07       9.276843128120e-04      -1.279397322944e-06       6.661830629288e-12 
   45       1.360057549799e+03       8.539588159392e-02       0.000000000000e+00       1.375369110978e+00       1.427092014887e-07       9.093131642274e-04      -1.248649934370e-06       6.239625595712e-12 
   46       1.379685821794e+03       9.177246536989e-02       0.000000000000e+00       1.248442107057e+00       1.422755174752e-07       8.915605444698e-04      -1.268232180018e-06       5.851381850063e-12 
   47       1.399559654199e+03       9.844138834716e-02       0.000000000000e+00       1.109992329252e+00       1.418176860353e-07       8.742242904010e-04      -1.333148994711e-06       5.493824467192e-12 
   48       1.419569278802e+03       1.054042008200e-01       0.000000000000e+00       9.596490123590e-01       1.413374250536e-07       8.574013954351e-04      -1.425669088823e-06       5.164040519641e-12 
   49       1.439740388511e+03       1.126613623932e-01       0.000000000000e+00       7.971600068519e-01       1.408362850764e-07       8.412273664611e-04      -1.524221502176e-06       4.859443393129e-12 
   50       1.460138353739e+03       1.202125281544e-01       0.000000000000e+00       6.218982865456e-01       1.403157985275e-07       8.257665239286e-04      -1.607663312956e-06       4.577718327384e-12 
   51       1.480714932572e+03       1.280576177358e-01       0.000000000000e+00       4.331604941702e-01       1.397774101366e-07       8.108819217528e-04      -1.660798173863e-06       4.316801237992e-12 
   52       1.501468768062e+03       1.361972960585e-01       0.000000000000e+00       2.305390856949e-01       1.392224294203e-07       7.963566461556e-04      -1.677683406732e-06       4.074841088689e-12 
   53       1.522385813490e+03       1.446326294587e-01       0.000000000000e+00       1.396163190990e-02       1.386520774141e-07       7.820708882516e-04      -1.662141216779e-06       3.850176836603e-12 
   54       1.543530317536e+03       1.533650483280e-01       0.000000000000e+00      -2.167183886861e-01       1.380673683186e-07       7.680916219000e-04      -1.625722697310e-06       3.641319916628e-12 
   55       1.564894738788e+03       1.623957889770e-01       0.000000000000e+00      -4.615989551685e-01       1.374695799685e-07       7.546147771495e-04      -1.584328254577e-06       3.446925128120e-12 
   56       1.586382159913e+03       1.717249113111e-01       0.000000000000e+00      -7.201400884467e-01       1.368597608173e-07       7.416169390095e-04      -1.556671028750e-06       3.265784504269e-12 
   57       1.608098504974e+03       1.813514424991e-01       0.000000000000e+00      -9.919661965069e-01       1.362386418593e-07       7.291881635101e-04      -1.549712245360e-06       3.096802807761e-12 
   58       1.630063353081e+03       1.912737440223e-01       0.000000000000e+00      -1.277165984178e+00       1.356074372640e-07       7.171771257891e-04      -1.566608241574e-06       2.938994119480e-12 
   59       1.652174316600e+03       2.014894344837e-01       0.000000000000e+00      -1.575513630563e+00       1.349667677610e-07       7.054344246406e-04      -1.605402224508e-06       2.791461330201e-12 
   60       1.674497234671e+03       2.119952533940e-01       0.000000000000e+00      -1.886849601914e+00       1.343176057369e-07       6.938642865478e-04      -1.661445972364e-06       2.653393786610e-12 
   61       1.697046024906e+03       2.227869485152e-01       0.000000000000e+00      -2.211330394795e+00       1.336605944915e-07       6.827348321366e-04      -1.716560562931e-06       2.524054514534e-12 
   62       1.719793821843e+03       2.338598976658e-01       0.000000000000e+00      -2.549157894808e+00       1.329965821407e-07       6.719901040446e-04      -1.764174290907e-06       2.402773065342e-12 
   63       1.742785369027e+03       2.452095727907e-01       0.000000000000e+00      -2.900679147537e+00       1.323260716669e-07       6.615941441284e-04      -1.796169554985e-06       2.288938981098e-12 
   64       1.765963078828e+03       2.568310638489e-01       0.000000000000e+00      -3.265906492213e+00       1.316499317985e-07       6.515246994642e-04      -1.806157375462e-06       2.181995848857e-12 
   65       1.789330739878e+03       2.687192933807e-01       0.000000000000e+00      -3.644590816312e+00       1.309685356189e-07       6.415615398549e-04      -1.803273082764e-06       2.081435431128e-12 
   66       1.812980034825e+03       2.808694061841e-01       0.000000000000e+00      -4.036905354176e+00       1.302825614073e-07       6.318525010093e-04      -1.785801479362e-06       1.986794312773e-12 
