# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                     9:lens[1]-lens[1]    
    2       1.079495280234e+03       3.570727071924e-02       0.000000000000e+00       2.851997057651e+00       5.204748009113e-08       3.205965074429e-03      -1.345767856356e-05       3.851555734456e-09 
    3       1.019131782138e+03       4.868865283097e-02       0.000000000000e+00       3.284731971565e+00       6.324226109120e-08       3.199145459644e-03      -1.496180740444e-05       2.101693683152e-09 
    4       9.622429122882e+02       4.502791161318e-02       0.000000000000e+00       3.145172809628e+00       7.282964745146e-08       3.120435437044e-03      -1.329405170013e-05       1.330139131420e-09 
    5       9.195105881265e+02       3.218660608831e-02       0.000000000000e+00       2.731819738285e+00       8.114569541864e-08       3.013464985905e-03      -9.773537534856e-06       9.152488466836e-10 
    6       8.897721118721e+02       1.905386804518e-02       0.000000000000e+00       2.238781886074e+00       8.840412031502e-08       2.896307304538e-03      -5.574763043767e-06       6.647893615512e-10 
    7       8.702691306200e+02       1.033479549460e-02       0.000000000000e+00       1.777957158822e+00       9.478708193293e-08       2.778082997320e-03      -1.667106044816e-06       5.017920747296e-10 
    8       8.585160592309e+02       6.223354576408e-03       0.000000000000e+00       1.404438103480e+00       1.004327953638e-07       2.663645251976e-03       1.277576134858e-06       3.898649616909e-10 
    9       8.525865636122e+02       4.767921447669e-03       0.000000000000e+00       1.137454714099e+00       1.054484962671e-07       2.555488412281e-03       2.933159172892e-06       3.098331581364e-10 
   10       8.510220959411e+02       4.141060563905e-03       0.000000000000e+00       9.735728662707e-01       1.099197145389e-07       2.454669259651e-03       3.308140236322e-06       2.507654513355e-10 
   11       8.527792634888e+02       3.554007900095e-03       0.000000000000e+00       8.962037016537e-01       1.139154887664e-07       2.361193884750e-03       2.673829486047e-06       2.060428503217e-10 
   12       8.570729537123e+02       3.011615485927e-03       0.000000000000e+00       8.831083884270e-01       1.174925374695e-07       2.274320373569e-03       1.451033711680e-06       1.714612482691e-10 
   13       8.633692457433e+02       2.711898082370e-03       0.000000000000e+00       9.120350228371e-01       1.206990349236e-07       2.193025329059e-03       8.632006942424e-08       1.442443753851e-10 
