# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                     9:lens[1]-lens[1]    
    2       1.093642758670e+03       3.629046609892e-02       0.000000000000e+00       2.855811406580e+00       5.160559097074e-08       3.278010334227e-03      -1.354977840568e-05       3.786048303927e-09 
    3       1.029830697920e+03       4.903442505531e-02       0.000000000000e+00       3.288709261192e+00       6.272256544017e-08       3.265285800992e-03      -1.498668861445e-05       2.063808344830e-09 
    4       9.705438790710e+02       4.486712767723e-02       0.000000000000e+00       3.143247111243e+00       7.223733220612e-08       3.181338978753e-03      -1.321363528490e-05       1.304963929102e-09 
    5       9.261795758294e+02       3.169965123833e-02       0.000000000000e+00       2.723249986117e+00       8.048815256302e-08       3.069723198830e-03      -9.594433294087e-06       8.971647075779e-10 
    6       8.953206648904e+02       1.856452589117e-02       0.000000000000e+00       2.225329177016e+00       8.768771928642e-08       2.948409512936e-03      -5.337414747276e-06       6.511323085432e-10 
    7       8.750310157205e+02       1.003047260191e-02       0.000000000000e+00       1.762346355416e+00       9.401691303081e-08       2.826530543012e-03      -1.428626305841e-06       4.911076399918e-10 
    8       8.627272878443e+02       6.094634695574e-03       0.000000000000e+00       1.389338208440e+00       9.961285125173e-08       2.709003029239e-03       1.461968716462e-06       3.812827311273e-10 
    9       8.563938363175e+02       4.712268196783e-03       0.000000000000e+00       1.124831539340e+00       1.045825260652e-07       2.598220463706e-03       3.026077484220e-06       3.027966653983e-10 
   10       8.545399256486e+02       4.081621830534e-03       0.000000000000e+00       9.643804267843e-01       1.090109075217e-07       2.494998484371e-03       3.299353150779e-06       2.449006464933e-10 
   11       8.560664621781e+02       3.480081099250e-03       0.000000000000e+00       8.904196171593e-01       1.129654841227e-07       2.399259650716e-03       2.580943882823e-06       2.010881768079e-10 
   12       8.602098763139e+02       2.947389913982e-03       0.000000000000e+00       8.800106274625e-01       1.165020461455e-07       2.310369450812e-03       1.312190698722e-06       1.672278769263e-10 
   13       8.663902799760e+02       2.672349575342e-03       0.000000000000e+00       9.105699379021e-01       1.196694060935e-07       2.227279547819e-03      -5.217982568836e-08       1.405923406971e-10 
   14       8.742073577313e+02       2.672401716786e-03       0.000000000000e+00       9.634037813165e-01       1.225094912768e-07       2.148836346206e-03      -1.149437819933e-06       1.193218156769e-10 
   15       8.833590440631e+02       2.830910443620e-03       0.000000000000e+00       1.025237367952e+00       1.250564873156e-07       2.074229240092e-03      -1.771400984592e-06       1.021130699166e-10 
   16       8.936132396741e+02       3.056107100607e-03       0.000000000000e+00       1.088364103481e+00       1.273388518298e-07       2.003154728123e-03      -1.878597737740e-06       8.803126360044e-11 
   17       9.048285345840e+02       3.354712960814e-03       0.000000000000e+00       1.149796205273e+00       1.293815724720e-07       1.935515593960e-03      -1.572375629529e-06       7.639210609066e-11 
   18       9.168306695890e+02       3.789820563781e-03       0.000000000000e+00       1.209911555216e+00       1.312067337751e-07       1.871124988940e-03      -1.039392019205e-06       6.668575843847e-11 
   19       9.295401742788e+02       4.408157047697e-03       0.000000000000e+00       1.270812974549e+00       1.328340918384e-07       1.809837831373e-03      -4.866024614852e-07       5.852637517400e-11 
   20       9.428297376339e+02       5.211849401325e-03       0.000000000000e+00       1.334790393229e+00       1.342813599705e-07       1.751786537775e-03      -8.395596655513e-08       5.161786013388e-11 
   21       9.566726516971e+02       6.179435692950e-03       0.000000000000e+00       1.403145933857e+00       1.355635730358e-07       1.697187043295e-03       7.278327667918e-08       4.573014273804e-11 
   22       9.709854622548e+02       7.296156796548e-03       0.000000000000e+00       1.475593951193e+00       1.366938281790e-07       1.645899341194e-03      -2.645938842240e-08       4.068243776987e-11 
   23       9.857088196300e+02       8.562407894852e-03       0.000000000000e+00       1.550430123240e+00       1.376850075053e-07       1.597386935986e-03      -3.187570550039e-07       3.633123620297e-11 
   24       1.000852650034e+03       9.982524322409e-03       0.000000000000e+00       1.624873676219e+00       1.385489705220e-07       1.551149674737e-03      -6.978392988221e-07       3.256156040099e-11 
