# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                     9:lens[1]-lens[1]    
    2       1.056258181651e+03       3.428263156278e-02       0.000000000000e+00       2.825644230508e+00       5.276723424877e-08       3.077902089407e-03      -1.322471000853e-05       3.957681114392e-09 
    3       1.001737956989e+03       4.785441209550e-02       0.000000000000e+00       3.267100213678e+00       6.408367506187e-08       3.080767104154e-03      -1.488712731482e-05       2.162342199796e-09 
    4       9.489122662358e+02       4.543157596257e-02       0.000000000000e+00       3.146646675423e+00       7.377298502773e-08       3.010897021752e-03      -1.347259759971e-05       1.370085557849e-09 
    5       9.089168874386e+02       3.341792657690e-02       0.000000000000e+00       2.752409582442e+00       8.217753018488e-08       2.911939426517e-03      -1.019076714965e-05       9.437419670456e-10 
    6       8.810270498610e+02       2.032731395967e-02       0.000000000000e+00       2.273105173252e+00       8.951354625185e-08       2.801869544179e-03      -6.136970566877e-06       6.861813126766e-10 
    7       8.627812643181e+02       1.116505918133e-02       0.000000000000e+00       1.818731795892e+00       9.596524428827e-08       2.689788170296e-03      -2.240182850240e-06       5.184440781140e-10 
    8       8.519105512469e+02       6.602878305929e-03       0.000000000000e+00       1.444716083994e+00       1.016728564511e-07       2.580669807000e-03       8.259440747180e-07       4.031824956354e-10 
    9       8.466019954531e+02       4.940261986035e-03       0.000000000000e+00       1.172069416697e+00       1.067444648283e-07       2.477117431645e-03       2.696563336967e-06       3.207104654465e-10 
   10       8.454959992467e+02       4.309254447091e-03       0.000000000000e+00       9.998511339338e-01       1.112648511104e-07       2.380260171145e-03       3.318480364460e-06       2.598009146973e-10 
   11       8.475750857678e+02       3.760641917975e-03       0.000000000000e+00       9.139104721858e-01       1.153038327785e-07       2.290300168743e-03       2.897259086143e-06       2.136530870869e-10 
   12       8.521152234313e+02       3.199298644569e-03       0.000000000000e+00       8.938040981111e-01       1.189210533343e-07       2.206790877184e-03       1.802219739232e-06       1.779458312823e-10 
   13       8.585819347510e+02       2.834005785120e-03       0.000000000000e+00       9.181793536538e-01       1.221661567391e-07       2.128842469361e-03       4.553919804893e-07       1.498245564043e-10 
   14       8.665806337090e+02       2.764364972219e-03       0.000000000000e+00       9.684245781263e-01       1.250792681467e-07       2.055445823993e-03      -7.686032445977e-07       1.273414851529e-10 
   15       8.758469988105e+02       2.912282800970e-03       0.000000000000e+00       1.030516665676e+00       1.276940131994e-07       1.985811769378e-03      -1.612384483332e-06       1.091307812640e-10 
   16       8.861367763818e+02       3.157345193319e-03       0.000000000000e+00       1.095518349401e+00       1.300397500843e-07       1.919483206501e-03      -1.966570643447e-06       9.421203146571e-11 
   17       8.973266010362e+02       3.457486032447e-03       0.000000000000e+00       1.159098748559e+00       1.321421109621e-07       1.856193687544e-03      -1.862538096023e-06       8.186709597796e-11 
   18       9.092570333838e+02       3.856590286811e-03       0.000000000000e+00       1.220464995087e+00       1.340238274479e-07       1.795741807862e-03      -1.435771948036e-06       7.156054987725e-11 
   19       9.218369310575e+02       4.418807092000e-03       0.000000000000e+00       1.281051852011e+00       1.357051238097e-07       1.738054303792e-03      -8.730056838843e-07       6.288690637946e-11 
   20       9.349830806324e+02       5.173044018968e-03       0.000000000000e+00       1.343068371697e+00       1.372031840328e-07       1.683250460427e-03      -3.576384522334e-07       5.553478294569e-11 
   21       9.486142934047e+02       6.108370454548e-03       0.000000000000e+00       1.408340228610e+00       1.385330621574e-07       1.631479749601e-03      -2.592455669984e-08       4.926206485439e-11 
   22       9.627014937866e+02       7.202737302352e-03       0.000000000000e+00       1.477477841559e+00       1.397093691014e-07       1.582696483326e-03       5.794584830069e-08       4.387837169040e-11 
   23       9.771636820750e+02       8.447004904659e-03       0.000000000000e+00       1.549671088209e+00       1.407453282348e-07       1.536641499843e-03      -9.481388120366e-08       3.923247318325e-11 
   24       9.919959211106e+02       9.845666135341e-03       0.000000000000e+00       1.622921074148e+00       1.416510448617e-07       1.492996403846e-03      -4.131827439979e-07       3.520312141284e-11 
   25       1.007166311222e+03       1.140373307140e-02       0.000000000000e+00       1.694469868525e+00       1.424351897563e-07       1.451492978685e-03      -7.941240451642e-07       3.169228070477e-11 
   26       1.022621039992e+03       1.311854180535e-02       0.000000000000e+00       1.761558375194e+00       1.431076203560e-07       1.411885655258e-03      -1.133901798949e-06       2.862006584283e-11 
   27       1.038406133303e+03       1.498437487831e-02       0.000000000000e+00       1.821765891380e+00       1.436784323836e-07       1.373926304302e-03      -1.354711369015e-06       2.592091436466e-11 
   28       1.054436937228e+03       1.700278925902e-02       0.000000000000e+00       1.873423944216e+00       1.441557193661e-07       1.337412964407e-03      -1.420771069791e-06       2.354066168643e-11 
   29       1.070736164976e+03       1.918730660957e-02       0.000000000000e+00       1.915810206847e+00       1.445458702863e-07       1.302237799935e-03      -1.341439359079e-06       2.143428449348e-11 
   30       1.087316104531e+03       2.155878808503e-02       0.000000000000e+00       1.948834126378e+00       1.448547032421e-07       1.268371435008e-03      -1.162464115559e-06       1.955336464100e-11 
   31       1.104076576447e+03       2.413661356334e-02       0.000000000000e+00       1.973128646324e+00       1.450876240442e-07       1.235820760317e-03      -9.492269036385e-07       1.788967203847e-11 
   32       1.121116858498e+03       2.693330639078e-02       0.000000000000e+00       1.989492742019e+00       1.452501731347e-07       1.204622235371e-03      -7.672660598610e-07       1.640352109915e-11 
   33       1.138348422905e+03       2.995541795930e-02       0.000000000000e+00       1.998550405674e+00       1.453482160995e-07       1.174826951420e-03      -6.653224132943e-07       1.507231363161e-11 
   34       1.155763067981e+03       3.320735533654e-02       0.000000000000e+00       2.000758123334e+00       1.453864012063e-07       1.146425092642e-03      -6.648685352289e-07       1.387678153940e-11 
   35       1.173431769590e+03       3.669391904471e-02       0.000000000000e+00       1.995854727254e+00       1.453676981716e-07       1.119288951184e-03      -7.579912031016e-07       1.280043032305e-11 
   36       1.191243473471e+03       4.041994683008e-02       0.000000000000e+00       1.983147059332e+00       1.452956081879e-07       1.093236238077e-03      -9.131376401193e-07       1.182908649430e-11 
   37       1.209255068757e+03       4.438872390593e-02       0.000000000000e+00       1.961697124328e+00       1.451749739988e-07       1.068152700686e-03      -1.086243429686e-06       1.095053840375e-11 
   38       1.227477637308e+03       4.860205854534e-02       0.000000000000e+00       1.930215640623e+00       1.450096301809e-07       1.044022878574e-03      -1.233684999602e-06       1.015419592455e-11 
   39       1.245861348518e+03       5.306226283397e-02       0.000000000000e+00       1.887591008237e+00       1.448015159142e-07       1.020815708913e-03      -1.323515358379e-06       9.430889753831e-12 
   40       1.264429319125e+03       5.777406049793e-02       0.000000000000e+00       1.833079899221e+00       1.445528775710e-07       9.983875587020e-04      -1.342361842483e-06       8.772618741494e-12 
   41       1.283204692983e+03       6.274513695760e-02       0.000000000000e+00       1.766099692311e+00       1.441674839434e-07       9.881467244417e-04      -1.517228811205e-06       8.172396860300e-12 
   42       1.302147269156e+03       6.798460752727e-02       0.000000000000e+00       1.686517974159e+00       1.438495882842e-07       9.672720825372e-04      -1.437641754750e-06       7.624108807150e-12 
   43       1.321242780574e+03       7.350059973375e-02       0.000000000000e+00       1.594706999458e+00       1.434995815240e-07       9.469828070415e-04      -1.348861624538e-06       7.122382492437e-12 
   44       1.340575928614e+03       7.929929084925e-02       0.000000000000e+00       1.490857732916e+00       1.431196739536e-07       9.276302084800e-04      -1.278778724928e-06       6.662487236045e-12 
   45       1.360057676911e+03       8.538503511144e-02       0.000000000000e+00       1.375256146645e+00       1.427119419412e-07       9.092495803539e-04      -1.248381303418e-06       6.240246398213e-12 
   46       1.379686300371e+03       9.176081122834e-02       0.000000000000e+00       1.248348002295e+00       1.422782681073e-07       8.914865371385e-04      -1.268497892623e-06       5.851969351897e-12 
   47       1.399561353286e+03       9.842888486929e-02       0.000000000000e+00       1.109910395815e+00       1.418204434639e-07       8.741607820541e-04      -1.333703988807e-06       5.494381183499e-12 
   48       1.419570108355e+03       1.053908022488e-01       0.000000000000e+00       9.595795431955e-01       1.413401568019e-07       8.573514056755e-04      -1.426349645231e-06       5.164568618487e-12 
   49       1.439739927717e+03       1.126470026434e-01       0.000000000000e+00       7.971125693946e-01       1.408390131620e-07       8.411815278120e-04      -1.524817880897e-06       4.859944859993e-12 
   50       1.460141443119e+03       1.201971513553e-01       0.000000000000e+00       6.218597619585e-01       1.403185317649e-07       8.257147993454e-04      -1.608017200190e-06       4.578194932680e-12 
   51       1.480716610544e+03       1.280411812280e-01       0.000000000000e+00       4.331223991616e-01       1.397801600496e-07       8.108241951572e-04      -1.660835171593e-06       4.317254710512e-12 
   52       1.501467736073e+03       1.361797562582e-01       0.000000000000e+00       2.305155529181e-01       1.392251711182e-07       7.963007525772e-04      -1.677409661902e-06       4.075272927093e-12 
   53       1.522388303917e+03       1.446139507211e-01       0.000000000000e+00       1.394820134018e-02       1.386548109221e-07       7.820210129807e-04      -1.661638691074e-06       3.850588356921e-12 
   54       1.543532639620e+03       1.533452058056e-01       0.000000000000e+00      -2.167299145673e-01       1.380700775980e-07       7.680401957447e-04      -1.625132286626e-06       3.641712431943e-12 
