# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                     9:lens[1]-lens[1]    
    2       1.091333639841e+03       3.589762819047e-02       0.000000000000e+00       2.842790290727e+00       5.182127759764e-08       3.271947353667e-03      -1.347615027094e-05       3.816353383562e-09 
    3       1.028170466416e+03       4.881780694620e-02       0.000000000000e+00       3.280442543075e+00       6.300533916374e-08       3.261571851524e-03      -1.496343989570e-05       2.082624993277e-09 
    4       9.693098226563e+02       4.498932245413e-02       0.000000000000e+00       3.142618557611e+00       7.258901017402e-08       3.179617457043e-03      -1.326219513683e-05       1.318096805080e-09 
    5       9.252022554913e+02       3.203363568585e-02       0.000000000000e+00       2.729368592056e+00       8.090633113961e-08       3.069667407678e-03      -9.708723108355e-06       9.069556088233e-10 
    6       8.944834011080e+02       1.889586741455e-02       0.000000000000e+00       2.236011347000e+00       8.816980571597e-08       2.949736168402e-03      -5.489904846084e-06       6.587488993694e-10 
    7       8.742638964905e+02       1.023769811655e-02       0.000000000000e+00       1.775111734248e+00       9.456058516401e-08       2.828985503079e-03      -1.581814725145e-06       4.972140682813e-10 
    8       8.619812587960e+02       6.185427922513e-03       0.000000000000e+00       1.402033123062e+00       1.002161001892e-07       2.712320249779e-03       1.343504853824e-06       3.862902931280e-10 
    9       8.556407279075e+02       4.754333660309e-03       0.000000000000e+00       1.135999065957e+00       1.052430708606e-07       2.602143191770e-03       2.965798931290e-06       3.069761512756e-10 
   10       8.537604695331e+02       4.125805700677e-03       0.000000000000e+00       9.733929377009e-01       1.097266112291e-07       2.499379038254e-03       3.303263977494e-06       2.484388490419e-10 
   11       8.552479336810e+02       3.534820178728e-03       0.000000000000e+00       8.973903520204e-01       1.137353267609e-07       2.404072822986e-03       2.637491468272e-06       2.041187694244e-10 
   12       8.593465108317e+02       2.998814926544e-03       0.000000000000e+00       8.855462394242e-01       1.173258608546e-07       2.315582583349e-03       1.397065884557e-06       1.698493938157e-10 
   13       8.654630369910e+02       2.712093435780e-03       0.000000000000e+00       9.154860368265e-01       1.205462837252e-07       2.232788048145e-03       3.184991356007e-08       1.428792011945e-10 
   14       8.732161306811e+02       2.706256602138e-03       0.000000000000e+00       9.684731866181e-01       1.234365721447e-07       2.154582484631e-03      -1.091811623691e-06       1.213313805420e-10 
   15       8.822809985688e+02       2.869408704245e-03       0.000000000000e+00       1.031039041480e+00       1.260291969469e-07       2.080287591812e-03      -1.755465434057e-06       1.038903225407e-10 
   16       8.924612886725e+02       3.103407611815e-03       0.000000000000e+00       1.095197875245e+00       1.283526774090e-07       2.009584957611e-03      -1.906189182861e-06       8.961201016125e-11 
   17       9.035748337155e+02       3.407123245848e-03       0.000000000000e+00       1.157671011190e+00       1.304342430722e-07       1.942201937064e-03      -1.632725571462e-06       7.780521994365e-11 
   18       9.154769884089e+02       3.842156765620e-03       0.000000000000e+00       1.218607235788e+00       1.322982108663e-07       1.877884089163e-03      -1.113407960648e-06       6.795478959244e-11 
   19       9.280673541552e+02       4.459523689752e-03       0.000000000000e+00       1.279985608532e+00       1.339643258198e-07       1.816639050258e-03      -5.530914194822e-07       5.967072722573e-11 
   20       9.412425427412e+02       5.265832186468e-03       0.000000000000e+00       1.344110202079e+00       1.354491821176e-07       1.758717684222e-03      -1.258665856195e-07       5.265366587684e-11 
   21       9.549645809915e+02       6.240551847934e-03       0.000000000000e+00       1.412379426997e+00       1.367677118984e-07       1.704221152507e-03       6.386542452005e-08       4.667092557923e-11 
   22       9.691315258866e+02       7.367237201749e-03       0.000000000000e+00       1.484700732524e+00       1.379334502394e-07       1.652870874446e-03      -4.251878459427e-09       4.153961810728e-11 
   23       9.837212340226e+02       8.645063369346e-03       0.000000000000e+00       1.559529977686e+00       1.389590340158e-07       1.604229575644e-03      -2.761558608128e-07       3.711452374385e-11 
   24       9.987035186079e+02       1.007905434248e-02       0.000000000000e+00       1.634203312680e+00       1.398559905553e-07       1.558011381954e-03      -6.506129313270e-07       3.327926143756e-11 
   25       1.014016600612e+03       1.166835318605e-02       0.000000000000e+00       1.705734753689e+00       1.406337622426e-07       1.514052109707e-03      -1.014256622916e-06       2.993976989452e-11 
   26       1.029689055343e+03       1.340692145650e-02       0.000000000000e+00       1.771360904171e+00       1.413007053295e-07       1.472090369575e-03      -1.274115027235e-06       2.701943486737e-11 
   27       1.045662129377e+03       1.529368002945e-02       0.000000000000e+00       1.828977519349e+00       1.418658400997e-07       1.431768588729e-03      -1.379581531217e-06       2.445540535240e-11 
   28       1.061913161292e+03       1.733962957192e-02       0.000000000000e+00       1.877513569966e+00       1.423375981445e-07       1.392864803262e-03      -1.329726389879e-06       2.219577938930e-11 
   29       1.078481518652e+03       1.956510220133e-02       0.000000000000e+00       1.916681969408e+00       1.427219524986e-07       1.355413094265e-03      -1.166245206157e-06       2.019743339325e-11 
   30       1.095266556593e+03       2.199081586997e-02       0.000000000000e+00       1.946994471130e+00       1.430240419655e-07       1.319541886439e-03      -9.560194344640e-07       1.841467703461e-11 
   31       1.112334020465e+03       2.463112692682e-02       0.000000000000e+00       1.969334296726e+00       1.432502807720e-07       1.285265426461e-03      -7.693906623004e-07       1.683822968371e-11 
   32       1.129645868142e+03       2.749387787573e-02       0.000000000000e+00       1.984404777390e+00       1.434072070347e-07       1.252489691007e-03      -6.605117017362e-07       1.543088490656e-11 
   33       1.147129930930e+03       3.058407426692e-02       0.000000000000e+00       1.992775987383e+00       1.434998921851e-07       1.221140357323e-03      -6.547271985341e-07       1.417103278538e-11 
   34       1.164896648477e+03       3.390670510917e-02       0.000000000000e+00       1.994314016061e+00       1.435324177916e-07       1.191192601601e-03      -7.454421654380e-07       1.304025895501e-11 
   35       1.182831983542e+03       3.746665325220e-02       0.000000000000e+00       1.988312071549e+00       1.435084705011e-07       1.162578479546e-03      -9.000947059043e-07       1.202280593287e-11 
   36       1.200963189961e+03       4.126723779786e-02       0.000000000000e+00       1.973826840942e+00       1.434316245371e-07       1.135136472393e-03      -1.072428407006e-06       1.110514285386e-11 
   37       1.219340816603e+03       4.531038802133e-02       0.000000000000e+00       1.949486771917e+00       1.433061730663e-07       1.108692089652e-03      -1.216907893772e-06       1.027561244385e-11 
   38       1.237872526710e+03       4.959877330382e-02       0.000000000000e+00       1.914087514702e+00       1.431365879960e-07       1.083144581394e-03      -1.301089851654e-06       9.524115860834e-12 
   39       1.256610502319e+03       5.413774244925e-02       0.000000000000e+00       1.866820717690e+00       1.429255663020e-07       1.058449719840e-03      -1.312885436726e-06       8.841908183604e-12 
   40       1.275563485801e+03       5.893562317559e-02       0.000000000000e+00       1.807080561612e+00       1.426745858453e-07       1.034555943630e-03      -1.261422799714e-06       8.221365386007e-12 
   41       1.294695618272e+03       6.400203847518e-02       0.000000000000e+00       1.734740678894e+00       1.422956004194e-07       1.023232076846e-03      -1.394707997174e-06       7.655834266589e-12 
   42       1.313999160250e+03       6.934545913387e-02       0.000000000000e+00       1.650170089771e+00       1.419749893719e-07       1.001246097064e-03      -1.308483776091e-06       7.139491255695e-12 
   43       1.333525983754e+03       7.497231353904e-02       0.000000000000e+00       1.553651180146e+00       1.416224425346e-07       9.800574386092e-04      -1.248367953601e-06       6.667225498286e-12 
   44       1.353236731608e+03       8.088732360330e-02       0.000000000000e+00       1.445435393296e+00       1.412402075133e-07       9.597630184696e-04      -1.233577893216e-06       6.234536326318e-12 
   45       1.373086362231e+03       8.709384418329e-02       0.000000000000e+00       1.325936303881e+00       1.408302472621e-07       9.403705927189e-04      -1.267528350460e-06       5.837455675014e-12 
   46       1.393185468665e+03       9.359438285266e-02       0.000000000000e+00       1.194938403959e+00       1.403944715421e-07       9.216643513967e-04      -1.341423999635e-06       5.472476919831e-12 
   47       1.413450809475e+03       1.003906035025e-01       0.000000000000e+00       1.051924755714e+00       1.399347184047e-07       9.034138550037e-04      -1.438042249762e-06       5.136487037532e-12 
   48       1.433853271091e+03       1.074830604710e-01       0.000000000000e+00       8.966193281707e-01       1.394526872912e-07       8.857551322867e-04      -1.532710357052e-06       4.826723150767e-12 
   49       1.454513906119e+03       1.148718344880e-01       0.000000000000e+00       7.283125317097e-01       1.389499363764e-07       8.687856407544e-04      -1.604850386689e-06       4.540729707318e-12 
   50       1.475353758398e+03       1.225575636385e-01       0.000000000000e+00       5.462342589000e-01       1.384279270117e-07       8.524666242675e-04      -1.642551311819e-06       4.276312500189e-12 
   51       1.496356145341e+03       1.305417573375e-01       0.000000000000e+00       3.500909672624e-01       1.378881467790e-07       8.366467612093e-04      -1.644379949176e-06       4.031513886879e-12 
   52       1.517567020878e+03       1.388262729799e-01       0.000000000000e+00       1.397661756718e-01       1.373319169666e-07       8.211817555418e-04      -1.618576300550e-06       3.804582591687e-12 
   53       1.538983978265e+03       1.474129900782e-01       0.000000000000e+00      -8.481560477384e-02       1.367604393118e-07       8.060688259474e-04      -1.579712881944e-06       3.593945754235e-12 
   54       1.560623169134e+03       1.563034158056e-01       0.000000000000e+00      -3.236248729795e-01       1.361747433931e-07       7.913314892857e-04      -1.547059706889e-06       3.398190295818e-12 
   55       1.582414948334e+03       1.654978027871e-01       0.000000000000e+00      -5.761855077326e-01       1.355760574112e-07       7.772070441280e-04      -1.532233776719e-06       3.216049282220e-12 
   56       1.604409762200e+03       1.749953176879e-01       0.000000000000e+00      -8.420698798599e-01       1.349654712872e-07       7.637255983328e-04      -1.541367839008e-06       3.046375105750e-12 
   57       1.626681380843e+03       1.847945911789e-01       0.000000000000e+00      -1.121445528327e+00       1.343437046630e-07       7.507799914415e-04      -1.573292775301e-06       2.888138197695e-12 
   58       1.649107512095e+03       1.948933437142e-01       0.000000000000e+00      -1.414225099377e+00       1.337119268369e-07       7.381051363920e-04      -1.623175868621e-06       2.740401636267e-12 
   59       1.671716822889e+03       2.052883018294e-01       0.000000000000e+00      -1.720197198727e+00       1.330708524836e-07       7.256319372269e-04      -1.680971137247e-06       2.602322610601e-12 
   60       1.694595537689e+03       2.159755014033e-01       0.000000000000e+00      -2.039715202346e+00       1.324213342589e-07       7.135514321958e-04      -1.729959865177e-06       2.473134946050e-12 
   61       1.717671384780e+03       2.269507112506e-01       0.000000000000e+00      -2.373101713114e+00       1.317641024143e-07       7.018277720506e-04      -1.765862837463e-06       2.352142252360e-12 
   62       1.740962341404e+03       2.382099226860e-01       0.000000000000e+00      -2.720515078295e+00       1.310999497018e-07       6.905392296159e-04      -1.783348608399e-06       2.238713131630e-12 
   63       1.764483853568e+03       2.497489259743e-01       0.000000000000e+00      -3.082033079822e+00       1.304294137864e-07       6.796687217994e-04      -1.780530731978e-06       2.132272244420e-12 
   64       1.788195243632e+03       2.615631095485e-01       0.000000000000e+00      -3.457417445335e+00       1.297533482230e-07       6.689560860242e-04      -1.770280134072e-06       2.032295411667e-12 
   65       1.812171819090e+03       2.736479870117e-01       0.000000000000e+00      -3.846638949671e+00       1.290721150571e-07       6.585353180493e-04      -1.751986707854e-06       1.938304302601e-12 
   66       1.836399985025e+03       2.859986671861e-01       0.000000000000e+00      -4.249691872585e+00       1.283864221896e-07       6.482408949823e-04      -1.743599311698e-06       1.849862284814e-12 
   67       1.860796103092e+03       2.986092996136e-01       0.000000000000e+00      -4.665954162485e+00       1.276968649201e-07       6.383094815226e-04      -1.742109039984e-06       1.766569314764e-12 
   68       1.885440050750e+03       3.114734741437e-01       0.000000000000e+00      -5.094962758782e+00       1.270037833899e-07       6.286971408073e-04      -1.756017497627e-06       1.688059471095e-12 
   69       1.910357698905e+03       3.245840566585e-01       0.000000000000e+00      -5.536684966997e+00       1.263077458094e-07       6.194356126590e-04      -1.781099327524e-06       1.613997366899e-12 
   70       1.935473334344e+03       3.379331437213e-01       0.000000000000e+00      -5.990839618852e+00       1.256092411822e-07       6.105173107774e-04      -1.808907780150e-06       1.544075266340e-12 
   71       1.960836192953e+03       3.515126243185e-01       0.000000000000e+00      -6.457260012926e+00       1.249086833501e-07       6.017221047085e-04      -1.844119559594e-06       1.478010310248e-12 
   72       1.986471115795e+03       3.653137845592e-01       0.000000000000e+00      -6.936027138206e+00       1.242064007230e-07       5.931421822070e-04      -1.870192002403e-06       1.415542338381e-12 
   73       2.012303524347e+03       3.793270577878e-01       0.000000000000e+00      -7.426835492211e+00       1.235028209676e-07       5.847627923033e-04      -1.884287750008e-06       1.356431724280e-12 
   74       2.038374162806e+03       3.935429690495e-01       0.000000000000e+00      -7.929438269347e+00       1.227983175303e-07       5.765126802045e-04      -1.895240659705e-06       1.300457822087e-12 
   75       2.064741823441e+03       4.079521462386e-01       0.000000000000e+00      -8.444010779039e+00       1.220932166921e-07       5.685096759704e-04      -1.894915968845e-06       1.247417168460e-12 
   76       2.091334997486e+03       4.225445940412e-01       0.000000000000e+00      -8.970320611424e+00       1.213878578705e-07       5.607512309991e-04      -1.887474207560e-06       1.197121582957e-12 
   77       2.118141181313e+03       4.373101286869e-01       0.000000000000e+00      -9.507752347265e+00       1.206825271268e-07       5.532049458364e-04      -1.879500755449e-06       1.149397507135e-12 
   78       2.145231926782e+03       4.522385562100e-01       0.000000000000e+00      -1.005612120428e+01       1.199773052569e-07       5.458216565819e-04      -1.878704251812e-06       1.104080968916e-12 
   79       2.172579562254e+03       4.673187209081e-01       0.000000000000e+00      -1.061492174579e+01       1.192730571500e-07       5.386030863316e-04      -1.884814999620e-06       1.061032270411e-12 
   80       2.200138525232e+03       4.825389303922e-01       0.000000000000e+00      -1.118357348691e+01       1.185693408475e-07       5.315597509380e-04      -1.895242290614e-06       1.020102731816e-12 
   81       2.227942260162e+03       4.978875303121e-01       0.000000000000e+00      -1.176182032856e+01       1.178669084732e-07       5.246912817615e-04      -1.908802100571e-06       9.811719067964e-13 
   82       2.256030102681e+03       5.133524705871e-01       0.000000000000e+00      -1.234943286452e+01       1.171655572205e-07       5.179898069793e-04      -1.924425593521e-06       9.441149806608e-13 
   83       2.284372743718e+03       5.289209336144e-01       0.000000000000e+00      -1.294592814891e+01       1.164659531354e-07       5.114505528899e-04      -1.940272257181e-06       9.088275810777e-13 
   84       2.312933633552e+03       5.445797042789e-01       0.000000000000e+00      -1.355082122622e+01       1.157678459107e-07       5.050652717607e-04      -1.954098046174e-06       8.752009829892e-13 
   85       2.341736441586e+03       5.603157886950e-01       0.000000000000e+00      -1.416396454234e+01       1.150718405059e-07       4.988275306378e-04      -1.963505020349e-06       8.431448059802e-13 
   86       2.370809494218e+03       5.761159382336e-01       0.000000000000e+00      -1.478520912020e+01       1.143777258009e-07       4.927280123658e-04      -1.966702625322e-06       8.125652063729e-13 
   87       2.400130905342e+03       5.919664453479e-01       0.000000000000e+00      -1.541399086467e+01       1.136860446817e-07       4.867615782197e-04      -1.965364854059e-06       7.833835276698e-13 
   88       2.429674298951e+03       6.078533644975e-01       0.000000000000e+00      -1.604970069530e+01       1.129965918010e-07       4.809214301774e-04      -1.962188267607e-06       7.555181047018e-13 
   89       2.459460692782e+03       6.237631293964e-01       0.000000000000e+00      -1.669207680721e+01       1.123098545100e-07       4.752048777556e-04      -1.959392637707e-06       7.289003378435e-13 
   90       2.489512636386e+03       6.396819557269e-01       0.000000000000e+00      -1.734084826738e+01       1.116256397588e-07       4.696075499052e-04      -1.958924326277e-06       7.034590757742e-13 
   91       2.519804509284e+03       6.555953915205e-01       0.000000000000e+00      -1.799530224312e+01       1.109443852810e-07       4.641268098113e-04      -1.961520331109e-06       6.791342044943e-13 
   92       2.550308001863e+03       6.714887373003e-01       0.000000000000e+00      -1.865468501966e+01       1.102659128645e-07       4.587598257612e-04      -1.967307219428e-06       6.558634225372e-13 
