# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                     9:lens[1]-lens[1]    
    2       1.113758254169e+03       3.716771941305e-02       0.000000000000e+00       2.999177443117e+00       5.495494725670e-08       3.271247167505e-03      -1.407058777253e-05       4.103997115640e-09 
    3       1.054313066945e+03       5.082069477379e-02       0.000000000000e+00       3.446222482978e+00       6.676821223901e-08       3.270757081095e-03      -1.566275552701e-05       2.241524906253e-09 
    4       9.974141581069e+02       4.716680257839e-02       0.000000000000e+00       3.297491492658e+00       7.687787300069e-08       3.194130561115e-03      -1.395365606606e-05       1.419779902088e-09 
    5       9.545365322635e+02       3.384849948355e-02       0.000000000000e+00       2.864167248563e+00       8.564820136384e-08       3.087242680598e-03      -1.030481467064e-05       9.776429115666e-10 
    6       9.247269829830e+02       2.010946050963e-02       0.000000000000e+00       2.347949650945e+00       9.330481450020e-08       2.969110117678e-03      -5.933184154207e-06       7.105896877315e-10 
    7       9.052672893752e+02       1.091791775697e-02       0.000000000000e+00       1.865247067281e+00       1.000393207540e-07       2.849345040094e-03      -1.846816563757e-06       5.367034822075e-10 
    8       8.936749947803e+02       6.547626332567e-03       0.000000000000e+00       1.473509205695e+00       1.059974342501e-07       2.733096880226e-03       1.251558455852e-06       4.172401617728e-10 
    9       8.880005575390e+02       4.993629406196e-03       0.000000000000e+00       1.192939555589e+00       1.112920074756e-07       2.623052207310e-03       3.015337920750e-06       3.317790437756e-10 
   10       8.867760777236e+02       4.337955113000e-03       0.000000000000e+00       1.020157162684e+00       1.160125830818e-07       2.520380628385e-03       3.444328001329e-06       2.686750701869e-10 
   11       8.889296947450e+02       3.731632415556e-03       0.000000000000e+00       9.380326887982e-01       1.202325932625e-07       2.425128171120e-03       2.812591925526e-06       2.208749116106e-10 
   12       8.936683977325e+02       3.164613941364e-03       0.000000000000e+00       9.234687661196e-01       1.240122807974e-07       2.336556961927e-03       1.552811250049e-06       1.838973251936e-10 
   13       9.004494644313e+02       2.844798587288e-03       0.000000000000e+00       9.532531176298e-01       1.274000257358e-07       2.253659748359e-03       1.287347584800e-07       1.547822149437e-10 
   14       9.088507636470e+02       2.822246793848e-03       0.000000000000e+00       1.007795971435e+00       1.304367860233e-07       2.175535231340e-03      -1.073463624960e-06       1.315099878740e-10 
   15       9.185956088026e+02       2.986985639136e-03       0.000000000000e+00       1.072879907281e+00       1.331603253443e-07       2.101414754792e-03      -1.814319974329e-06       1.126645751259e-10 
