# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                     9:lens[1]-lens[1]    
    2       1.014859259196e+03       3.373092147120e-02       0.000000000000e+00       2.709541707581e+00       5.089246530690e-08       3.034910951210e-03      -1.277775144642e-05       3.832388089604e-09 
    3       9.627858570773e+02       4.626665826725e-02       0.000000000000e+00       3.125291575483e+00       6.195313822721e-08       3.038544198229e-03      -1.426748570138e-05       2.097743427301e-09 
    4       9.125314940474e+02       4.303033658652e-02       0.000000000000e+00       2.998516413468e+00       7.144219694129e-08       2.970890428372e-03      -1.273570446007e-05       1.330767433223e-09 
    5       8.747443559667e+02       3.092738056737e-02       0.000000000000e+00       2.609995321682e+00       7.968715957345e-08       2.874484779077e-03      -9.416731646513e-06       9.174672832824e-10 
    6       8.486816324570e+02       1.839667553246e-02       0.000000000000e+00       2.143391628262e+00       8.689595207834e-08       2.767067116303e-03      -5.422584099864e-06       6.675270327668e-10 
    7       8.319389190097e+02       1.000066836721e-02       0.000000000000e+00       1.705419969969e+00       9.324610913460e-08       2.657658631173e-03      -1.679261722829e-06       5.046168310471e-10 
    8       8.222954960350e+02       6.007838604478e-03       0.000000000000e+00       1.349210373136e+00       9.887134868306e-08       2.551123989543e-03       1.164354685261e-06       3.925949351548e-10 
    9       8.179992711617e+02       4.590412687049e-03       0.000000000000e+00       1.093835302395e+00       1.038752928659e-07       2.450032295593e-03       2.785432805269e-06       3.123943824096e-10 
   10       8.177269769763e+02       3.993000264002e-03       0.000000000000e+00       9.366682720121e-01       1.083422690983e-07       2.355533226750e-03       3.179995197001e-06       2.531331196562e-10 
   11       8.205109717520e+02       3.438182955179e-03       0.000000000000e+00       8.623412320458e-01       1.123419035392e-07       2.267719724454e-03       2.597640510370e-06       2.082150867424e-10 
