# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                     9:lens[1]-lens[1]    
    2       1.014854209761e+03       3.373214922087e-02       0.000000000000e+00       2.709508189119e+00       5.088650937567e-08       3.034890219226e-03      -1.277741053521e-05       3.832422553336e-09 
    3       9.627812288784e+02       4.627103694159e-02       0.000000000000e+00       3.125438284181e+00       6.195567539173e-08       3.038533378173e-03      -1.426821990760e-05       2.097762210023e-09 
    4       9.125271573734e+02       4.303467495117e-02       0.000000000000e+00       2.998660538957e+00       7.144354216229e-08       2.970869194536e-03      -1.273642183220e-05       1.330778961207e-09 
    5       8.747401152999e+02       3.093063953103e-02       0.000000000000e+00       2.610122231547e+00       7.968782918249e-08       2.874462032845e-03      -9.417309749576e-06       9.174749617401e-10 
    6       8.486774167665e+02       1.839863976195e-02       0.000000000000e+00       2.143493486548e+00       8.689664367994e-08       2.767044873782e-03      -5.422964408079e-06       6.675324450038e-10 
    7       8.319346711592e+02       1.000168908283e-02       0.000000000000e+00       1.705494402802e+00       9.324687096659e-08       2.657636777483e-03      -1.679438554207e-06       5.046208104600e-10 
    8       8.222912980929e+02       6.008380945721e-03       0.000000000000e+00       1.349259632617e+00       9.887319459752e-08       2.551103304775e-03       1.164343926611e-06       3.925979685314e-10 
    9       8.179950905481e+02       4.590781231098e-03       0.000000000000e+00       1.093864384607e+00       1.038800457645e-07       2.450013329311e-03       2.785528123355e-06       3.123967747868e-10 
   10       8.177228371676e+02       3.993306636711e-03       0.000000000000e+00       9.366831167549e-01       1.083503811736e-07       2.355515131583e-03       3.180132477496e-06       2.531350677798e-10 
   11       8.205067943593e+02       3.438437058940e-03       0.000000000000e+00       8.623472408213e-01       1.123523370414e-07       2.267701864089e-03       2.597765011612e-06       2.082167169340e-10 
   12       8.256297227533e+02       2.918549898513e-03       0.000000000000e+00       8.498775205719e-01       1.159418647769e-07       2.185930555660e-03       1.435613353701e-06       1.734481340364e-10 
   13       8.326014493717e+02       2.625947695299e-03       0.000000000000e+00       8.780799667045e-01       1.191638892062e-07       2.109302125030e-03       1.208646308721e-07       1.460575295622e-10 
   14       8.410397971684e+02       2.607074251302e-03       0.000000000000e+00       9.290121874497e-01       1.220564812487e-07       2.037007881951e-03      -9.898540457531e-07       1.241527168765e-10 
   15       8.506953007724e+02       2.760582857341e-03       0.000000000000e+00       9.896242445085e-01       1.246548522484e-07       1.968352635451e-03      -1.674792236209e-06       1.064062642686e-10 
   16       8.613390432753e+02       2.985563150813e-03       0.000000000000e+00       1.052024350219e+00       1.269904731786e-07       1.902764403044e-03      -1.868078787050e-06       9.186494792405e-11 
   17       8.728336457986e+02       3.271875241082e-03       0.000000000000e+00       1.112841075417e+00       1.290889450361e-07       1.839970863718e-03      -1.641221807953e-06       7.983029008950e-11 
   18       8.850550676649e+02       3.676418587429e-03       0.000000000000e+00       1.172010139148e+00       1.309712934595e-07       1.780049257823e-03      -1.156705264578e-06       6.978135082262e-11 
   19       8.978942997690e+02       4.252738404470e-03       0.000000000000e+00       1.231374680292e+00       1.326562159046e-07       1.723152505985e-03      -6.093291439459e-07       6.132349100053e-11 
   20       9.113020069119e+02       5.012513682168e-03       0.000000000000e+00       1.293153270421e+00       1.341605625000e-07       1.669243828825e-03      -1.710607733093e-07       5.415357162072e-11 
   21       9.251514838514e+02       5.937561408621e-03       0.000000000000e+00       1.358844611349e+00       1.354996407385e-07       1.618176892242e-03       4.827774234740e-08       4.803582549129e-11 
   22       9.394540298213e+02       7.010325427495e-03       0.000000000000e+00       1.428553163001e+00       1.366875075055e-07       1.569913387034e-03       1.785764737490e-08       4.278481830823e-11 
   23       9.541223286509e+02       8.228351788842e-03       0.000000000000e+00       1.500920329589e+00       1.377361500064e-07       1.524442464667e-03      -2.201111889036e-07       3.825321582727e-11 
   24       9.691547560065e+02       9.596867997618e-03       0.000000000000e+00       1.573564326249e+00       1.386556739573e-07       1.481479992361e-03      -5.739593199416e-07       3.432286949425e-11 
   25       9.845240852651e+02       1.111651937057e-02       0.000000000000e+00       1.643558962771e+00       1.394562341701e-07       1.440477226416e-03      -9.350048226921e-07       3.089823165562e-11 
   26       1.000155018727e+03       1.278186233822e-02       0.000000000000e+00       1.708234808387e+00       1.401479614917e-07       1.401016167729e-03      -1.209199981557e-06       2.790143103769e-11 
   27       1.016122791471e+03       1.459030729268e-02       0.000000000000e+00       1.765481838484e+00       1.407386862328e-07       1.363065834855e-03      -1.339982579449e-06       2.526854792384e-11 
   28       1.032335556858e+03       1.655031558960e-02       0.000000000000e+00       1.814028381552e+00       1.412342802235e-07       1.326739250953e-03      -1.317780098831e-06       2.294676727032e-11 
   29       1.048816218503e+03       1.868045241107e-02       0.000000000000e+00       1.853592460007e+00       1.416414625581e-07       1.291922235180e-03      -1.175704497295e-06       2.089218179545e-11 
   30       1.065560098284e+03       2.100134819981e-02       0.000000000000e+00       1.884479910891e+00       1.419679847548e-07       1.258329604106e-03      -9.745950235835e-07       1.905766700427e-11 
   31       1.082499204593e+03       2.352835652926e-02       0.000000000000e+00       1.907479655493e+00       1.422204128935e-07       1.225883550136e-03      -7.828357374237e-07       1.743497726229e-11 
   32       1.099684296983e+03       2.627004802347e-02       0.000000000000e+00       1.923431195435e+00       1.424036830417e-07       1.194837187237e-03      -6.569419416828e-07       1.598552629298e-11 
   33       1.117090553560e+03       2.923152040355e-02       0.000000000000e+00       1.932759263273e+00       1.425221201842e-07       1.165429262222e-03      -6.279066479682e-07       1.468725692318e-11 
   34       1.134673231974e+03       3.241757696097e-02       0.000000000000e+00       1.935550254111e+00       1.425797428665e-07       1.137519239386e-03      -6.961664984340e-07       1.352137122812e-11 
   35       1.152474094177e+03       3.583310848049e-02       0.000000000000e+00       1.931300335026e+00       1.425807588303e-07       1.110695005295e-03      -8.354284280206e-07       1.247177703146e-11 
   36       1.170473407241e+03       3.948190369587e-02       0.000000000000e+00       1.918936995728e+00       1.425300161017e-07       1.084698944940e-03      -1.003196370992e-06       1.152464314960e-11 
   37       1.188613919529e+03       4.336611555859e-02       0.000000000000e+00       1.897393380213e+00       1.424316022498e-07       1.059613359148e-03      -1.154304674218e-06       1.066803863604e-11 
   38       1.206997534168e+03       4.748791331573e-02       0.000000000000e+00       1.865440559119e+00       1.422877050619e-07       1.035601205092e-03      -1.253453932422e-06       9.891653001647e-12 
   39       1.225558872886e+03       5.185181607120e-02       0.000000000000e+00       1.822010028835e+00       1.421004755463e-07       1.012574135394e-03      -1.283548256601e-06       9.186516656942e-12 
   40       1.244258059285e+03       5.646526785963e-02       0.000000000000e+00       1.766702402822e+00       1.418736969730e-07       9.902231397943e-04      -1.248147311784e-06       8.544827071074e-12 
   41       1.263207969377e+03       6.133743511030e-02       0.000000000000e+00       1.699209523838e+00       1.415140608170e-07       9.797088672795e-04      -1.383320994750e-06       7.959771724647e-12 
   42       1.282297282473e+03       6.647711624647e-02       0.000000000000e+00       1.619610121160e+00       1.412176494933e-07       9.588161524423e-04      -1.297045853847e-06       7.425378240199e-12 
   43       1.301551665562e+03       7.189113872878e-02       0.000000000000e+00       1.528433609832e+00       1.408891504647e-07       9.386760883300e-04      -1.229135290175e-06       6.936403732505e-12 
   44       1.321036902942e+03       7.758436452988e-02       0.000000000000e+00       1.425912757744e+00       1.405305774639e-07       9.196561561367e-04      -1.198738092155e-06       6.488230675528e-12 
   45       1.340667123257e+03       8.356051012010e-02       0.000000000000e+00       1.312200321008e+00       1.401439902634e-07       9.014490168873e-04      -1.216878946447e-06       6.076785215179e-12 
   46       1.360468797064e+03       8.982235324396e-02       0.000000000000e+00       1.187421769251e+00       1.397313521151e-07       8.836947865563e-04      -1.280308310054e-06       5.698460512800e-12 
