# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                     9:lens[1]-lens[1]    
    2       1.070078351122e+03       4.663397256942e-02       0.000000000000e+00       3.273951987077e+00       5.254052831058e-08       3.142858659469e-03      -1.536639491606e-05       3.923751713925e-09 
    3       1.011110959174e+03       7.391463750868e-02       0.000000000000e+00       3.998677186443e+00       6.383295856700e-08       3.150746407452e-03      -1.852135441212e-05       2.143117148076e-09 
    4       9.533233130223e+02       8.041064255691e-02       0.000000000000e+00       4.037211295678e+00       7.349864847255e-08       3.085527316994e-03      -1.832260912142e-05       1.357466993451e-09 
    5       9.084548036387e+02       6.866406099980e-02       0.000000000000e+00       3.689317279059e+00       8.188402247484e-08       2.990111645898e-03      -1.574878990533e-05       9.347441574983e-10 
    6       8.761034469182e+02       4.854503556633e-02       0.000000000000e+00       3.170020503935e+00       8.920450778766e-08       2.881907894591e-03      -1.172750380816e-05       6.794135642749e-10 
    7       8.539757223393e+02       2.953557372165e-02       0.000000000000e+00       2.615580181464e+00       9.564350533166e-08       2.769681303067e-03      -7.149134814125e-06       5.131581317364e-10 
    8       8.398469355327e+02       1.663030147325e-02       0.000000000000e+00       2.105271577825e+00       1.013401089564e-07       2.658385324523e-03      -2.792395479116e-06       3.989359843083e-10 
    9       8.318880252760e+02       1.017166554842e-02       0.000000000000e+00       1.682203128932e+00       1.064020454726e-07       2.551056413633e-03       7.497199103405e-07       3.172235115442e-10 
   10       8.286585199772e+02       7.895501315564e-03       0.000000000000e+00       1.365244195169e+00       1.109156641935e-07       2.449558341831e-03       3.122064134112e-06       2.568871089567e-10 
   11       8.290590900260e+02       7.231885063826e-03       0.000000000000e+00       1.155760400858e+00       1.149508609015e-07       2.354764151207e-03       4.219481297821e-06       2.111831323399e-10 
   12       8.322432773121e+02       6.644117887527e-03       0.000000000000e+00       1.042509416555e+00       1.185635568545e-07       2.266730244754e-03       4.157136801912e-06       1.758270231652e-10 
   13       8.376150062705e+02       5.790134569392e-03       0.000000000000e+00       1.006361184386e+00       1.218004003305e-07       2.185071261408e-03       3.210409659480e-06       1.479885665504e-10 
   14       8.447013900391e+02       4.979052022503e-03       0.000000000000e+00       1.024994763724e+00       1.247032701733e-07       2.109217609200e-03       1.740517659569e-06       1.257367656543e-10 
   15       8.531902623107e+02       4.552402506440e-03       0.000000000000e+00       1.076916756111e+00       1.273090689742e-07       2.038395109827e-03       1.205789496047e-07       1.077176643893e-10 
   16       8.628064990967e+02       4.575633621457e-03       0.000000000000e+00       1.144256668550e+00       1.296479524077e-07       1.971677937527e-03      -1.326851644340e-06       9.295946484055e-11 
   17       8.733774720897e+02       4.875368598046e-03       0.000000000000e+00       1.214165865971e+00       1.317447246117e-07       1.908281533311e-03      -2.373491921608e-06       8.075040591051e-11 
   18       8.847614029967e+02       5.239030437166e-03       0.000000000000e+00       1.278990653114e+00       1.336212602660e-07       1.847757201670e-03      -2.906622881598e-06       7.055987168832e-11 
   19       8.968285034994e+02       5.574494689122e-03       0.000000000000e+00       1.335703183389e+00       1.352971179365e-07       1.789843292120e-03      -2.927969073872e-06       6.198605939966e-11 
   20       9.095218206641e+02       5.936777024981e-03       0.000000000000e+00       1.384725943130e+00       1.367898701413e-07       1.734271604166e-03      -2.533588644949e-06       5.472044906004e-11 
   21       9.226981866016e+02       6.450564749165e-03       0.000000000000e+00       1.428705789086e+00       1.381155218759e-07       1.680870279845e-03      -1.880748084558e-06       4.852317861144e-11 
   22       9.363556504621e+02       7.214383606395e-03       0.000000000000e+00       1.471174495135e+00       1.392878280126e-07       1.629761620320e-03      -1.149181870962e-06       4.320566071309e-11 
   23       9.504014540657e+02       8.254055287984e-03       0.000000000000e+00       1.515414181501e+00       1.403184123083e-07       1.581226610030e-03      -5.042670670939e-07       3.861810720903e-11 
   24       9.648103634794e+02       9.537862205055e-03       0.000000000000e+00       1.563672438519e+00       1.412186477657e-07       1.535320524014e-03      -6.835926039331e-08       3.464044108427e-11 
   25       9.795554345781e+02       1.102141565281e-02       0.000000000000e+00       1.616563300603e+00       1.419997459207e-07       1.491792164646e-03       9.577924483407e-08       3.117558567608e-11 
   26       9.945499591713e+02       1.268152104666e-02       0.000000000000e+00       1.673210534631e+00       1.426705665435e-07       1.450412022753e-03      -1.179552449849e-08       2.814444756600e-11 
   27       1.009860416659e+03       1.451987078859e-02       0.000000000000e+00       1.731358921986e+00       1.432378468587e-07       1.411191568654e-03      -3.370839890971e-07       2.548212290545e-11 
   28       1.025407884840e+03       1.654514738165e-02       0.000000000000e+00       1.787899119631e+00       1.437090136064e-07       1.374145826071e-03      -7.899032294498e-07       2.313499875696e-11 
   29       1.041204494475e+03       1.875506723893e-02       0.000000000000e+00       1.839587969474e+00       1.440925217024e-07       1.338956982833e-03      -1.266137508548e-06       2.105851684332e-11 
   30       1.057255610168e+03       2.113389652528e-02       0.000000000000e+00       1.883334522648e+00       1.443956298900e-07       1.305088425675e-03      -1.669814887119e-06       1.920501695060e-11 
   31       1.073504675270e+03       2.366491872979e-02       0.000000000000e+00       1.916808241366e+00       1.446238512670e-07       1.272227887118e-03      -1.930899468369e-06       1.756582217980e-11 
   32       1.089995591789e+03       2.634570260881e-02       0.000000000000e+00       1.938616808110e+00       1.447819960419e-07       1.240462962551e-03      -2.015920427685e-06       1.610197019195e-11 
   33       1.106713390853e+03       2.919422444837e-02       0.000000000000e+00       1.948195627931e+00       1.448745487964e-07       1.209966109859e-03      -1.930242592593e-06       1.479109934224e-11 
   34       1.123618677038e+03       3.224210901128e-02       0.000000000000e+00       1.945978580482e+00       1.449060744977e-07       1.180635617916e-03      -1.712534955453e-06       1.361415724442e-11 
   35       1.140742789173e+03       3.552113420513e-02       0.000000000000e+00       1.932967744376e+00       1.448816836286e-07       1.152181572511e-03      -1.423420667737e-06       1.255483747576e-11 
   36       1.158064686732e+03       3.905261099184e-02       0.000000000000e+00       1.910301997866e+00       1.448058311713e-07       1.124514361794e-03      -1.131135713455e-06       1.159912753036e-11 
   37       1.175534282549e+03       4.284486942839e-02       0.000000000000e+00       1.879276476881e+00       1.446810812297e-07       1.097885266893e-03      -8.972449226967e-07       1.073494323461e-11 
   38       1.193237430594e+03       4.689819593807e-02       0.000000000000e+00       1.840672628504e+00       1.445098516636e-07       1.072585438615e-03      -7.651534872049e-07       9.951843518601e-12 
   39       1.211103426964e+03       5.121163429108e-02       0.000000000000e+00       1.794655551507e+00       1.442961353315e-07       1.048590567609e-03      -7.533774983186e-07       9.240747563609e-12 
   40       1.229108784127e+03       5.578623334805e-02       0.000000000000e+00       1.741072940477e+00       1.440437519267e-07       1.025582202853e-03      -8.544165149029e-07       8.593757441411e-12 
