# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                     9:lens[1]-lens[1]    
    2       1.113763709147e+03       3.716637584740e-02       0.000000000000e+00       2.999215906268e+00       5.496125785737e-08       3.271269565997e-03      -1.407094133473e-05       4.103968095668e-09 
    3       1.054318058072e+03       5.081588548980e-02       0.000000000000e+00       3.446060669712e+00       6.676559268028e-08       3.270768345364e-03      -1.566195000096e-05       2.241509087919e-09 
    4       9.974188381596e+02       4.716204769376e-02       0.000000000000e+00       3.297332945121e+00       7.687647040632e-08       3.194152264723e-03      -1.395287055027e-05       1.419769431230e-09 
    5       9.545411123649e+02       3.384493316791e-02       0.000000000000e+00       2.864027930553e+00       8.564746610261e-08       3.087265622168e-03      -1.030418259012e-05       9.776352811320e-10 
    6       9.247315382423e+02       2.010731363429e-02       0.000000000000e+00       2.347838016196e+00       9.330401691787e-08       2.969132339836e-03      -5.932768692623e-06       7.105838179670e-10 
    7       9.052718796376e+02       1.091680342119e-02       0.000000000000e+00       1.865165588667e+00       1.000384144753e-07       2.849366782289e-03      -1.846623328211e-06       5.366988016322e-10 
    8       8.936795309339e+02       6.547035203294e-03       0.000000000000e+00       1.473455326279e+00       1.059953670074e-07       2.733117380521e-03       1.251570651943e-06       4.172363355841e-10 
    9       8.880050735240e+02       4.993228530375e-03       0.000000000000e+00       1.192907756849e+00       1.112868869077e-07       2.623070942752e-03       3.015234650472e-06       3.317758666644e-10 
   10       8.867805479656e+02       4.337622381848e-03       0.000000000000e+00       1.020140926426e+00       1.160039530412e-07       2.520398568480e-03       3.444179106277e-06       2.686724096137e-10 
   11       8.889342025850e+02       3.731356745020e-03       0.000000000000e+00       9.380261048153e-01       1.202215537655e-07       2.425146016642e-03       2.812456887512e-06       2.208726737597e-10 
   12       8.936728626028e+02       3.164400557465e-03       0.000000000000e+00       9.234673663703e-01       1.240002272222e-07       2.336574014452e-03       1.552730478112e-06       1.838954362545e-10 
   13       9.004539116453e+02       2.844635555877e-03       0.000000000000e+00       9.532542197853e-01       1.273891656741e-07       2.253675233601e-03       1.287263100706e-07       1.547806129628e-10 
   14       9.088551867266e+02       2.822116145381e-03       0.000000000000e+00       1.007798474549e+00       1.304300512431e-07       2.175550024978e-03      -1.073402628363e-06       1.315086203165e-10 
   15       9.186000873328e+02       2.986880816032e-03       0.000000000000e+00       1.072883795431e+00       1.331587232821e-07       2.101430268756e-03      -1.814208240027e-06       1.126633983977e-10 
   16       9.294362784897e+02       3.229446932365e-03       0.000000000000e+00       1.139925426098e+00       1.356061133054e-07       2.030684655001e-03      -2.023136918078e-06       9.722858036375e-11 
   17       9.412110751404e+02       3.538510329256e-03       0.000000000000e+00       1.205256479336e+00       1.377994783363e-07       1.963008299631e-03      -1.778078736154e-06       8.445976575502e-11 
   18       9.537874635529e+02       3.975245601068e-03       0.000000000000e+00       1.268798414315e+00       1.397624246546e-07       1.898472848952e-03      -1.254932794988e-06       7.380200847979e-11 
   19       9.670450107938e+02       4.597234038570e-03       0.000000000000e+00       1.332537066546e+00       1.415150422026e-07       1.837236045779e-03      -6.641402568119e-07       6.483508353150e-11 
   20       9.809283707323e+02       5.416886675476e-03       0.000000000000e+00       1.398863258997e+00       1.430757940221e-07       1.779251781848e-03      -1.911905309450e-07       5.723632654347e-11 
   21       9.952994525762e+02       6.414410652086e-03       0.000000000000e+00       1.469388394046e+00       1.444620524314e-07       1.724358061077e-03       4.565987080157e-08       5.075487931351e-11 
   22       1.010168359901e+03       7.570700061916e-03       0.000000000000e+00       1.544219701422e+00       1.456880829295e-07       1.672508054631e-03       1.338824672827e-08       4.519350929981e-11 
   23       1.025440461286e+03       8.882944169643e-03       0.000000000000e+00       1.621887754022e+00       1.467651277044e-07       1.623682102417e-03      -2.423603644051e-07       4.039556197693e-11 
   24       1.041112335811e+03       1.035663520488e-02       0.000000000000e+00       1.699823105527e+00       1.477045681043e-07       1.577572496326e-03      -6.227759148126e-07       3.623545608279e-11 
   25       1.057154054668e+03       1.199236060392e-02       0.000000000000e+00       1.774874448821e+00       1.485187545686e-07       1.533585154963e-03      -1.010862277096e-06       3.261166515528e-11 
   26       1.073484016314e+03       1.378417424728e-02       0.000000000000e+00       1.844170007342e+00       1.492185254715e-07       1.491270680289e-03      -1.305485208860e-06       2.944147041437e-11 
   27       1.090181658091e+03       1.572920546305e-02       0.000000000000e+00       1.905445061815e+00       1.498122989794e-07       1.450592650586e-03      -1.445902752491e-06       2.665699316816e-11 
   28       1.107148679940e+03       1.783646202782e-02       0.000000000000e+00       1.957338552069e+00       1.503073294894e-07       1.411668126668e-03      -1.421915235269e-06       2.420216326176e-11 
   29       1.124407989167e+03       2.012580345768e-02       0.000000000000e+00       1.999555094591e+00       1.507103482166e-07       1.374375136040e-03      -1.269174792010e-06       2.203038029650e-11 
   30       1.141954711522e+03       2.261929886476e-02       0.000000000000e+00       2.032432385191e+00       1.510278782956e-07       1.338404766757e-03      -1.053068263818e-06       2.009179423433e-11 
   31       1.159715517168e+03       2.533334073591e-02       0.000000000000e+00       2.056824528475e+00       1.512667653239e-07       1.303673666724e-03      -8.470236302993e-07       1.837734223997e-11 
   32       1.177743560491e+03       2.827702974187e-02       0.000000000000e+00       2.073640135638e+00       1.514332109869e-07       1.270452554217e-03      -7.116761450114e-07       1.684627037363e-11 
   33       1.196012966577e+03       3.145573081515e-02       0.000000000000e+00       2.083340539140e+00       1.515314534354e-07       1.238992730321e-03      -6.802394385943e-07       1.547519258501e-11 
   34       1.214474480690e+03       3.487448847339e-02       0.000000000000e+00       2.086022042710e+00       1.515652842493e-07       1.209144273805e-03      -7.531404057007e-07       1.424418289435e-11 
   35       1.233172818915e+03       3.853843967352e-02       0.000000000000e+00       2.081148588042e+00       1.515399815326e-07       1.180465816377e-03      -9.021534389560e-07       1.313618815724e-11 
   36       1.252086960318e+03       4.245154128611e-02       0.000000000000e+00       2.067572849626e+00       1.514606844305e-07       1.152679887823e-03      -1.081705989988e-06       1.213655340021e-11 
   37       1.271154634640e+03       4.661600039002e-02       0.000000000000e+00       2.044154900089e+00       1.513303476114e-07       1.125874425464e-03      -1.243395437359e-06       1.123264103742e-11 
