# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                     9:lens[1]-lens[1]    
    2       1.058068319713e+03       3.546047293134e-02       0.000000000000e+00       2.878711535312e+00       5.201184691798e-08       3.065090671231e-03      -1.351300796299e-05       3.965472939792e-09 
    3       1.003371504274e+03       4.859384992881e-02       0.000000000000e+00       3.307278364616e+00       6.390860486193e-08       3.081520567583e-03      -1.504842708446e-05       2.165911247633e-09 
    4       9.502700818403e+02       4.519883801394e-02       0.000000000000e+00       3.159665584555e+00       7.396996906628e-08       3.016573399470e-03      -1.343547589646e-05       1.370700477780e-09 
    5       9.099156055516e+02       3.254432756977e-02       0.000000000000e+00       2.746205809610e+00       8.275511655557e-08       2.919192950278e-03      -9.980277877693e-06       9.440854372051e-10 
    6       8.818419486391e+02       1.939142952678e-02       0.000000000000e+00       2.252059299699e+00       9.044524492367e-08       2.810221598112e-03      -5.821094031243e-06       6.862311861962e-10 
    7       8.637944589858e+02       1.053612205486e-02       0.000000000000e+00       1.789426538108e+00       9.724455047241e-08       2.700431974193e-03      -1.918446618236e-06       5.182609807685e-10 
    8       8.529536141725e+02       6.295061854941e-03       0.000000000000e+00       1.413438629481e+00       1.032924102767e-07       2.593303666642e-03       1.055359995095e-06       4.028407418371e-10 
    9       8.476999892779e+02       4.779634684017e-03       0.000000000000e+00       1.143477872082e+00       1.086777639945e-07       2.489503504638e-03       2.764778343293e-06       3.202648929675e-10 
   10       8.466053069512e+02       4.150993391088e-03       0.000000000000e+00       9.767268206173e-01       1.134715595552e-07       2.391533773480e-03       3.203245983286e-06       2.592901908901e-10 
   11       8.486647693524e+02       3.578254849327e-03       0.000000000000e+00       8.974659691047e-01       1.147500890305e-07       2.312733054511e-03       2.630835731381e-06       2.131043002253e-10 
   12       8.535319315355e+02       3.039074258901e-03       0.000000000000e+00       8.833436653016e-01       1.184437097690e-07       2.227306129637e-03       1.451594090340e-06       1.773777445842e-10 
   13       8.601648039074e+02       2.731553278292e-03       0.000000000000e+00       9.117746254478e-01       1.217462479129e-07       2.148399302972e-03       1.039829612522e-07       1.492500031228e-10 
   14       8.679910816565e+02       2.708016621289e-03       0.000000000000e+00       9.642404145584e-01       1.246998703635e-07       2.067572758371e-03      -1.051692849665e-06       1.267691612569e-10 
   15       8.772341156623e+02       2.866010337295e-03       0.000000000000e+00       1.027150221774e+00       1.273426530673e-07       1.994543864996e-03      -1.772256719309e-06       1.085665268891e-10 
   16       8.879165964731e+02       3.099759250326e-03       0.000000000000e+00       1.091935699697e+00       1.297074134606e-07       1.929031663360e-03      -1.984694859110e-06       9.365971656935e-11 
   17       8.989888304028e+02       3.395456511586e-03       0.000000000000e+00       1.155168503658e+00       1.318216868320e-07       1.868089601770e-03      -1.757518077775e-06       8.132922305463e-11 
   18       9.108997309036e+02       3.815730163238e-03       0.000000000000e+00       1.216587817207e+00       1.336570184151e-07       1.805102638454e-03      -1.270435425750e-06       7.099589334047e-11 
   19       9.237631354001e+02       4.403556832382e-03       0.000000000000e+00       1.277940207155e+00       1.353897282809e-07       1.743149446852e-03      -6.932206261432e-07       6.238188502048e-11 
   20       9.369963699786e+02       5.183426803033e-03       0.000000000000e+00       1.341621778464e+00       1.368751352465e-07       1.685898990524e-03      -2.301250652613e-07       5.504217017144e-11 
   21       9.507039662329e+02       6.141764019687e-03       0.000000000000e+00       1.409201695391e+00       1.382044473123e-07       1.634597763862e-03       1.843055218597e-08       4.879163723321e-11 
   22       9.649557357265e+02       7.248781409975e-03       0.000000000000e+00       1.481442536148e+00       1.393516976930e-07       1.586709888854e-03       1.100418457670e-08       4.341601602112e-11 
   23       9.796583305965e+02       8.502838344088e-03       0.000000000000e+00       1.556572291519e+00       1.403898418981e-07       1.541316997067e-03      -2.166697426481e-07       3.879604189279e-11 
   24       9.945342004564e+02       9.909260554928e-03       0.000000000000e+00       1.631520160682e+00       1.412685432267e-07       1.496528622703e-03      -5.679732654338e-07       3.477914125861e-11 
   25       1.009712348421e+03       1.146880709939e-02       0.000000000000e+00       1.703731962215e+00       1.420446105529e-07       1.453242983755e-03      -9.440096720075e-07       3.128812237156e-11 
   26       1.025317278657e+03       1.317991703436e-02       0.000000000000e+00       1.770587036236e+00       1.426957950575e-07       1.412347158461e-03      -1.231966863337e-06       2.823047819860e-11 
   27       1.041305012920e+03       1.504402201356e-02       0.000000000000e+00       1.830091429696e+00       1.432501689551e-07       1.374220411925e-03      -1.376644722383e-06       2.554681590516e-11 
   28       1.057512191220e+03       1.706513136071e-02       0.000000000000e+00       1.880589719491e+00       1.436700690652e-07       1.338248649502e-03      -1.353202002665e-06       2.316800486368e-11 
   29       1.073983707965e+03       1.925768034900e-02       0.000000000000e+00       1.921775657713e+00       1.440314215913e-07       1.304424200726e-03      -1.191834939154e-06       2.107025947213e-11 
   30       1.090739798033e+03       2.164145568256e-02       0.000000000000e+00       1.953962953878e+00       1.443553551609e-07       1.271920690825e-03      -9.651826709606e-07       1.922021134403e-11 
   31       1.107719856311e+03       2.423623352574e-02       0.000000000000e+00       1.977710503493e+00       1.445586056773e-07       1.239118608403e-03      -7.648811884848e-07       1.756606040714e-11 
   32       1.124943584587e+03       2.705005050700e-02       0.000000000000e+00       1.993538907245e+00       1.446876123493e-07       1.206632231718e-03      -6.281057640183e-07       1.609059508472e-11 
   33       1.142389679179e+03       3.008644657612e-02       0.000000000000e+00       2.002141244955e+00       1.447718624796e-07       1.175565365661e-03      -5.761628311504e-07       1.477454074389e-11 
   34       1.159989562640e+03       3.334839082795e-02       0.000000000000e+00       2.004116477559e+00       1.447737277375e-07       1.146632877603e-03      -6.234837208386e-07       1.358900039711e-11 
   35       1.177788420525e+03       3.684186553001e-02       0.000000000000e+00       1.998728051848e+00       1.447262057092e-07       1.119944088776e-03      -7.464029005333e-07       1.252265157648e-11 
   36       1.195827947195e+03       4.057343808346e-02       0.000000000000e+00       1.984695892862e+00       1.446362882206e-07       1.094917542318e-03      -8.964228083500e-07       1.156221829085e-11 
   37       1.214111269500e+03       4.454935619647e-02       0.000000000000e+00       1.960683345735e+00       1.444634028214e-07       1.070587737396e-03      -1.017841794518e-06       1.068958366479e-11 
   38       1.232649370282e+03       4.877579047789e-02       0.000000000000e+00       1.925907159347e+00       1.442472298020e-07       1.047022846881e-03      -1.094110044533e-06       9.899501902061e-12 
   39       1.251420802997e+03       5.325862507834e-02       0.000000000000e+00       1.879715786079e+00       1.440247196995e-07       1.024415263675e-03      -1.121249334993e-06       9.186724794529e-12 
   40       1.270352848353e+03       5.800336009363e-02       0.000000000000e+00       1.821422804009e+00       1.437820948876e-07       1.002658152448e-03      -1.096672252326e-06       8.540691628837e-12 
   41       1.289358656243e+03       6.301501084428e-02       0.000000000000e+00       1.750481637383e+00       1.434706553992e-07       9.814634661959e-04      -1.022377238689e-06       7.948585425762e-12 
   42       1.308475258700e+03       6.829782795673e-02       0.000000000000e+00       1.667084045821e+00       1.431137029179e-07       9.609439969314e-04      -9.156848161910e-07       7.406764948808e-12 
   43       1.327762050929e+03       7.385544297553e-02       0.000000000000e+00       1.571752317219e+00       1.427374927411e-07       9.412062550217e-04      -8.041472769935e-07       6.912307313238e-12 
   44       1.347260441950e+03       7.969090530710e-02       0.000000000000e+00       1.465188439941e+00       1.423344530378e-07       9.221603577141e-04      -7.240273620183e-07       6.459629778787e-12 
   45       1.366994280682e+03       8.580704497694e-02       0.000000000000e+00       1.348030994361e+00       1.418758541611e-07       9.036095294354e-04      -7.107577652665e-07       6.042118628158e-12 
   46       1.386976275655e+03       9.220776284282e-02       0.000000000000e+00       1.220016341586e+00       1.413866646315e-07       8.856575765806e-04      -7.626121916595e-07       5.658074827142e-12 
   47       1.407199892864e+03       9.889707368645e-02       0.000000000000e+00       1.080583133159e+00       1.408960103142e-07       8.684191977270e-04      -8.627133992696e-07       5.306200608003e-12 
   48       1.427635059253e+03       1.058787381903e-01       0.000000000000e+00       9.290985812343e-01       1.404120500323e-07       8.518900908728e-04      -9.875169135408e-07       4.983826979005e-12 
   49       1.448226191852e+03       1.131562547886e-01       0.000000000000e+00       7.648535823795e-01       1.399156169861e-07       8.359261118553e-04      -1.106025753714e-06       4.686816244378e-12 
   50       1.468915535386e+03       1.207324405752e-01       0.000000000000e+00       5.871928728154e-01       1.393726525480e-07       8.203193823234e-04      -1.187693557533e-06       4.410634003191e-12 
   51       1.489725215510e+03       1.286080588243e-01       0.000000000000e+00       3.959584565979e-01       1.387976161127e-07       8.051168930655e-04      -1.231967053635e-06       4.154134339300e-12 
   52       1.510694051246e+03       1.367828048397e-01       0.000000000000e+00       1.911581121939e-01       1.382113177803e-07       7.903918664884e-04      -1.249195613190e-06       3.916633578199e-12 
   53       1.531853431770e+03       1.452556575017e-01       0.000000000000e+00      -2.715767594344e-02       1.376209625665e-07       7.761461639215e-04      -1.253263063698e-06       3.696789168979e-12 
   54       1.553226536543e+03       1.540248517795e-01       0.000000000000e+00      -2.588942391538e-01       1.370164185769e-07       7.622989980255e-04      -1.261960737049e-06       3.492557238587e-12 
   55       1.574829269910e+03       1.630885371632e-01       0.000000000000e+00      -5.039690861357e-01       1.363788949955e-07       7.487371283715e-04      -1.292711043614e-06       3.301719068057e-12 
   56       1.596675123408e+03       1.724470074747e-01       0.000000000000e+00      -7.625007702093e-01       1.357223676747e-07       7.355158556881e-04      -1.346923829028e-06       3.123710917234e-12 
   57       1.618770155348e+03       1.821009768431e-01       0.000000000000e+00      -1.034664351516e+00       1.350649937016e-07       7.227112178126e-04      -1.420562018000e-06       2.958174420756e-12 
   58       1.641110684621e+03       1.920509415706e-01       0.000000000000e+00      -1.320638426362e+00       1.344159836364e-07       7.103585529589e-04      -1.508186157012e-06       2.804407653995e-12 
   59       1.663682577617e+03       2.022971793696e-01       0.000000000000e+00      -1.620605902496e+00       1.337733070958e-07       6.984463415870e-04      -1.602816151284e-06       2.661344853119e-12 
   60       1.686460535154e+03       2.128397485985e-01       0.000000000000e+00      -1.934754774388e+00       1.331211889146e-07       6.869097812096e-04      -1.695787987382e-06       2.527536135140e-12 
   61       1.709418664648e+03       2.236777602011e-01       0.000000000000e+00      -2.263219267436e+00       1.324384889997e-07       6.756660270533e-04      -1.778589546116e-06       2.401500995419e-12 
   62       1.732566582851e+03       2.348070042823e-01       0.000000000000e+00      -2.605886079106e+00       1.317349776119e-07       6.647496641933e-04      -1.849446605846e-06       2.282927400036e-12 
   63       1.755920188276e+03       2.462217870126e-01       0.000000000000e+00      -2.962545824354e+00       1.310261981050e-07       6.542106150793e-04      -1.908675822807e-06       2.171707080344e-12 
   64       1.779490743060e+03       2.579155875480e-01       0.000000000000e+00      -3.332947734288e+00       1.303225804016e-07       6.440727942881e-04      -1.956919658895e-06       2.067577252266e-12 
   65       1.803284517955e+03       2.698810341901e-01       0.000000000000e+00      -3.716798539395e+00       1.296281769076e-07       6.343305992654e-04      -1.995179185221e-06       1.970112196025e-12 
   66       1.827302437333e+03       2.821098805461e-01       0.000000000000e+00      -4.113761352774e+00       1.289392922016e-07       6.249452638141e-04      -2.024848013367e-06       1.878714835881e-12 
   67       1.851539724179e+03       2.945929816889e-01       0.000000000000e+00      -4.523454553360e+00       1.282430031157e-07       6.158410743286e-04      -2.047747354343e-06       1.792608319853e-12 
   68       1.875990815783e+03       3.073211392100e-01       0.000000000000e+00      -4.945521050225e+00       1.275235590463e-07       6.069345391968e-04      -2.065712680550e-06       1.711020172978e-12 
   69       1.900666060999e+03       3.202878885057e-01       0.000000000000e+00      -5.379854869277e+00       1.267884691678e-07       5.982413662211e-04      -2.079122649364e-06       1.633796909019e-12 
   70       1.925577784093e+03       3.334872360363e-01       0.000000000000e+00      -5.826418683722e+00       1.260499414239e-07       5.897947427999e-04      -2.087990692359e-06       1.560899400931e-12 
   71       1.950735097147e+03       3.469128388152e-01       0.000000000000e+00      -6.285178166313e+00       1.253171299869e-07       5.816133406084e-04      -2.092380373404e-06       1.492217893823e-12 
   72       1.976143679855e+03       3.605580027918e-01       0.000000000000e+00      -6.756102672605e+00       1.245954301959e-07       5.736995328009e-04      -2.092409580721e-06       1.427568509840e-12 
   73       2.001805559319e+03       3.744156812332e-01       0.000000000000e+00      -7.239165924210e+00       1.238857196676e-07       5.660375480893e-04      -2.088254839607e-06       1.366689753054e-12 
   74       2.027718889850e+03       3.884784731069e-01       0.000000000000e+00      -7.734346692052e+00       1.231835440269e-07       5.585915616995e-04      -2.080155745800e-06       1.309239014341e-12 
   75       2.053877732764e+03       4.027386214629e-01       0.000000000000e+00      -8.241629479627e+00       1.224782457071e-07       5.513037232041e-04      -2.068419519511e-06       1.254789076273e-12 
   76       2.080275566818e+03       4.171877140783e-01       0.000000000000e+00      -8.760944692954e+00       1.217576767327e-07       5.441145665457e-04      -2.053464428494e-06       1.202923741735e-12 
   77       2.106917045325e+03       4.318157259427e-01       0.000000000000e+00      -9.291975044303e+00       1.210265434404e-07       5.370353819862e-04      -2.035953145057e-06       1.153552578176e-12 
   78       2.133807992898e+03       4.466117984151e-01       0.000000000000e+00      -9.834314922572e+00       1.202929607176e-07       5.300918333562e-04      -2.016704057427e-06       1.106647485231e-12 
   79       2.160951723645e+03       4.615645138739e-01       0.000000000000e+00      -1.038752722610e+01       1.195629934885e-07       5.233024198557e-04      -1.996662964538e-06       1.062147223893e-12 
   80       2.188348897453e+03       4.766618879937e-01       0.000000000000e+00      -1.095114280507e+01       1.188402461146e-07       5.166776412784e-04      -1.976910741718e-06       1.019955954003e-12 
   81       2.215997376295e+03       4.918913620223e-01       0.000000000000e+00      -1.152465990383e+01       1.181254238704e-07       5.102191362128e-04      -1.958671189359e-06       9.799417717582e-13 
   82       2.243892080524e+03       5.072397950576e-01       0.000000000000e+00      -1.210754360336e+01       1.174158657686e-07       5.039187932191e-04      -1.943319064566e-06       9.419352471994e-13 
   83       2.272024845168e+03       5.226934563247e-01       0.000000000000e+00      -1.269922526359e+01       1.167050480167e-07       4.977578349833e-04      -1.932388295771e-06       9.057279617146e-13 
   84       2.300387754600e+03       5.382385116615e-01       0.000000000000e+00      -1.329915241156e+01       1.159857126085e-07       4.917156937893e-04      -1.927203596320e-06       8.711181046895e-13 
   85       2.328984096480e+03       5.538625925567e-01       0.000000000000e+00      -1.390694912983e+01       1.152616846035e-07       4.858013185237e-04      -1.927650402174e-06       8.380591521177e-13 
